sec_of_week,gps_week_number,utc,position_type,numsv,ins_status,temperature,latitude,longitude,altitude,north_velocity,east_velocity,ground_velocity,roll,pitch,heading,x_angular_velocity,y_angular_velocity,z_angular_velocity,x_acc,y_acc,z_acc,latitude_std,longitude_std,altitude_std,north_velocity_std,east_velocity_std,ground_velocity_std,roll_std,pitch_std,heading_std,atb_0,atb_1,atb_2,q_x,q_y,q_z,q_w,fl_wheel_vel,fr_wheel_vel,rl_wheel_vel,rr_wheel_vel,l_wheel_factor,r_wheel_factor,time_stamp,seq,time_valid,timestamp_sab_vehicle,x_angular_velocity_bias,y_angular_velocity_bias,z_angular_velocity_bias,x_acc_bias,y_acc_bias,z_acc_bias,gps_velocity,wheel_speed,dv
284372300,2272,1690354754.30,5,43,1,0.00,29.498649631076390,106.443643120659729,316.078,-13.846,10.911,-0.837,1.673,-2.183,308.161,-0.051996149091242,-0.160988076994034,0.011999111328746,-0.520,0.110,8.472,50,50,50,140,263,169,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.013223,0.020027,0.944694,0.327072,17.453125,17.390625,17.453125,17.390625,1.0051,1.0051,3860.30,362048,1,0,0,0,0,0,0,0,17.628433,17.421875,0.206558
284372310,2272,1690354754.31,5,43,1,0.00,29.498644748263889,106.443643120659729,316.085,-13.846,10.911,-0.837,1.665,-2.191,308.162,-0.854936682173279,-0.765943273151733,0.070994742028423,-0.406,0.222,8.545,50,50,50,140,263,169,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.013312,0.019979,0.944692,0.327076,17.453125,17.390625,17.453125,17.390625,1.0051,1.0051,3860.31,362049,1,0,0,0,0,0,0,0,17.628433,17.421875,0.206558
284372320,2272,1690354754.32,5,43,1,0.00,29.498644205729168,106.443643120659729,316.092,-13.846,10.911,-0.837,1.651,-2.191,308.162,-1.388897136302554,0.042996815594678,-0.026998000489684,-0.306,-0.031,8.232,50,50,50,140,263,169,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.013348,0.019864,0.944696,0.327072,17.375000,17.375000,17.375000,17.390625,1.0051,1.0051,3860.32,362050,1,0,0,0,0,0,0,0,17.628433,17.378906,0.249526
284372330,2272,1690354754.33,5,43,1,0.00,29.498644205729168,106.443643391927083,316.099,-13.846,10.911,-0.837,1.661,-2.210,308.162,0.952929424691383,-1.963854554138384,0.071994667972485,-0.504,0.121,8.821,50,50,50,140,263,169,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.013485,0.019999,0.944690,0.327076,17.375000,17.375000,17.375000,17.390625,1.0051,1.0051,3860.33,362051,1,0,0,0,0,0,0,0,17.628433,17.378906,0.249526
284372340,2272,1690354754.34,5,43,1,0.00,29.498644748263889,106.443643391927083,316.105,-13.846,10.911,-0.837,1.656,-2.229,308.162,-0.499962972031158,-1.851862848403405,0.036997259930304,-0.374,0.490,10.097,50,50,50,140,263,169,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.013652,0.020011,0.944687,0.327075,17.375000,17.375000,17.375000,17.390625,1.0051,1.0051,3860.34,362052,1,0,0,0,0,0,0,0,17.628433,17.378906,0.249526
284372350,2272,1690354754.35,5,43,1,0.00,29.498639865451388,106.443648817274308,316.112,-13.846,10.911,-0.837,1.655,-2.237,308.162,-0.020998444825310,-0.767943125039858,0.091993186853731,-0.469,0.235,9.422,50,50,50,140,263,169,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.013716,0.020032,0.944684,0.327081,17.375000,17.359375,17.375000,17.359375,1.0051,1.0051,3860.35,362053,1,0,0,0,0,0,0,0,17.628433,17.367188,0.261245
284372360,2272,1690354754.36,5,43,1,0.00,29.498639322916667,106.443647732204866,316.119,-13.846,10.911,-0.837,1.654,-2.248,308.161,-0.077994223636862,-1.078920093643237,-0.086993557133423,-0.500,0.287,9.554,50,50,50,140,263,169,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.013811,0.020053,0.944685,0.327073,17.375000,17.359375,17.375000,17.359375,1.0051,1.0051,3860.36,362054,1,0,0,0,0,0,0,0,17.628433,17.367188,0.261245
284372370,2272,1690354754.37,5,43,1,0.00,29.498639051649306,106.443648003472219,316.126,-13.771,10.873,-0.768,1.649,-2.259,308.161,-0.559958528674897,-1.101918390356670,0.000999925944061,-0.472,-0.050,9.655,50,50,50,137,251,165,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.013918,0.020039,0.944685,0.327070,17.359375,17.375000,17.359375,17.281250,1.0051,1.0051,3860.37,362055,1,0,0,0,0,0,0,0,17.546013,17.343750,0.202263
284372380,2272,1690354754.38,5,43,1,0.00,29.498639051649306,106.443648003472219,316.133,-13.771,10.873,-0.768,1.652,-2.273,308.159,0.315976598323689,-1.407895729239738,-0.108991927902793,-0.405,0.119,9.547,50,50,50,137,251,165,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014028,0.020106,0.944685,0.327059,17.359375,17.375000,17.359375,17.281250,1.0051,1.0051,3860.38,362056,1,0,0,0,0,0,0,0,17.546013,17.343750,0.202263
284372390,2272,1690354754.39,5,43,1,0.00,29.498634711371526,106.443653157552077,316.139,-13.771,10.873,-0.768,1.664,-2.287,308.158,1.169913354552905,-1.389897062246616,-0.069994816084363,-0.541,0.251,9.647,50,50,50,137,251,165,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014109,0.020243,0.944684,0.327052,17.359375,17.375000,17.359375,17.281250,1.0051,1.0051,3860.39,362057,1,0,0,0,0,0,0,0,17.546013,17.343750,0.202263
284372400,2272,1690354754.40,5,43,1,0.00,29.498634440104166,106.443653157552077,316.146,-13.771,10.873,-0.768,1.665,-2.307,308.156,0.158988225105906,-2.032849444278683,-0.140989558112787,-0.310,0.053,9.905,50,50,50,137,251,165,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014272,0.020314,0.944685,0.327037,17.359375,17.328125,17.359375,17.312500,1.0051,1.0051,3860.40,362058,1,0,0,0,0,0,0,0,17.546013,17.339844,0.206169
284372410,2272,1690354754.41,5,43,1,0.00,29.498634168836805,106.443653157552077,316.153,-13.771,10.873,-0.768,1.679,-2.333,308.156,1.367898691477243,-2.575809231904519,0.068994890140298,-0.442,0.145,10.177,50,50,50,137,251,165,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014446,0.020501,0.944678,0.327039,17.359375,17.328125,17.359375,17.312500,1.0051,1.0051,3860.41,362059,1,0,0,0,0,0,0,0,17.546013,17.339844,0.206169
284372420,2272,1690354754.42,5,43,1,0.00,29.498634168836805,106.443653428819445,316.160,-13.771,10.873,-0.768,1.687,-2.349,308.155,0.802940533082036,-1.562884250569396,-0.108991927902793,-0.398,0.123,10.087,50,50,50,137,251,165,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014552,0.020612,0.944677,0.327028,17.359375,17.328125,17.359375,17.312500,1.0051,1.0051,3860.42,362060,1,0,0,0,0,0,0,0,17.546013,17.339844,0.206169
284372430,2272,1690354754.43,5,43,1,0.00,29.498629828559029,106.443653428819445,316.166,-13.771,10.873,-0.768,1.703,-2.370,308.154,1.582882769450640,-2.163839742950846,0.056995778811550,-0.427,-0.069,10.157,50,50,50,137,251,165,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014685,0.020805,0.944670,0.327031,17.343750,17.312500,17.343750,17.343750,1.0051,1.0051,3860.43,362061,1,0,0,0,0,0,0,0,17.546013,17.335938,0.210075
284372440,2272,1690354754.44,5,43,1,0.00,29.498629557291668,106.443658582899303,316.173,-13.771,10.873,-0.768,1.717,-2.384,308.154,1.428894174065044,-1.337900913155376,0.014998889160933,-0.409,0.448,10.258,50,50,50,137,251,165,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014756,0.020961,0.944665,0.327031,17.343750,17.312500,17.343750,17.343750,1.0051,1.0051,3860.44,362062,1,0,0,0,0,0,0,0,17.546013,17.335938,0.210075
284372450,2272,1690354754.45,5,43,1,0.00,29.498629286024304,106.443658582899303,316.179,-13.771,10.873,-0.768,1.725,-2.396,308.153,0.760943643431419,-1.240908096581331,-0.064995186364052,-0.396,0.298,10.111,50,50,50,137,251,165,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014836,0.021060,0.944664,0.327024,17.343750,17.312500,17.343750,17.343750,1.0051,1.0051,3860.45,362063,1,0,0,0,0,0,0,0,17.546013,17.335938,0.210075
284372460,2272,1690354754.46,5,43,1,0.00,29.498629286024304,106.443657769097229,316.186,-13.771,10.873,-0.768,1.739,-2.408,308.152,1.421894692456607,-1.155914391336035,-0.079994075524986,-0.439,0.075,9.793,50,50,50,137,251,165,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014892,0.021204,0.944662,0.327018,17.312500,17.281250,17.312500,17.265625,1.0051,1.0051,3860.46,362064,1,0,0,0,0,0,0,0,17.546013,17.292969,0.253044
284372470,2272,1690354754.47,5,43,1,0.00,29.498624945746528,106.443658040364582,316.193,-13.680,10.816,-0.618,1.761,-2.432,308.150,2.264832263301137,-2.378823820924244,-0.148988965665286,-0.330,0.239,10.207,50,50,50,142,276,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015024,0.021459,0.944659,0.327004,17.312500,17.281250,17.312500,17.265625,1.0051,1.0051,3860.47,362065,1,0,0,0,0,0,0,0,17.439273,17.292969,0.146305
284372480,2272,1690354754.48,5,43,1,0.00,29.498624674479167,106.443663194444440,316.200,-13.680,10.816,-0.618,1.776,-2.450,308.148,1.457892026442851,-1.883860478613399,-0.153988595385598,-0.405,0.062,10.343,50,50,50,142,276,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015137,0.021634,0.944658,0.326990,17.281250,17.281250,17.281250,17.250000,1.0051,1.0051,3860.48,362066,1,0,0,0,0,0,0,0,17.439273,17.273438,0.165836
284372490,2272,1690354754.49,5,43,1,0.00,29.498624403211807,106.443663194444440,316.207,-13.680,10.816,-0.618,1.798,-2.464,308.146,2.210836262321772,-1.406895803295676,-0.103992298182482,-0.419,0.285,10.043,50,50,50,142,276,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015189,0.021856,0.944655,0.326981,17.281250,17.281250,17.281250,17.250000,1.0051,1.0051,3860.49,362067,1,0,0,0,0,0,0,0,17.439273,17.273438,0.165836
284372500,2272,1690354754.50,5,43,1,0.00,29.498624131944446,106.443663194444440,316.214,-13.680,10.816,-0.618,1.816,-2.485,308.145,1.793867143647788,-2.087845371202111,-0.036997259930307,-0.395,0.110,9.965,50,50,50,142,276,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015310,0.022064,0.944650,0.326977,17.281250,17.281250,17.281250,17.250000,1.0051,1.0051,3860.50,362068,1,0,0,0,0,0,0,0,17.439273,17.273438,0.165836
284372510,2272,1690354754.51,5,43,1,0.00,29.498623860677082,106.443663194444440,316.221,-13.680,10.816,-0.618,1.830,-2.510,308.144,1.345900320707872,-2.468817155889852,-0.025998074545622,-0.338,0.244,10.481,50,50,50,142,276,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015474,0.022245,0.944645,0.326971,17.265625,17.265625,17.265625,17.250000,1.0051,1.0051,3860.51,362069,1,0,0,0,0,0,0,0,17.439273,17.261719,0.177555
284372520,2272,1690354754.52,5,43,1,0.00,29.498619520399306,106.443663465711808,316.228,-13.680,10.816,-0.618,1.846,-2.534,308.142,1.628879362877506,-2.406821747357988,-0.151988743497473,-0.343,0.089,10.840,50,50,50,142,276,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015625,0.022448,0.944643,0.326956,17.265625,17.265625,17.265625,17.250000,1.0051,1.0051,3860.52,362070,1,0,0,0,0,0,0,0,17.439273,17.261719,0.177555
284372530,2272,1690354754.53,5,43,1,0.00,29.498619520399306,106.443668348524312,316.235,-13.680,10.816,-0.618,1.874,-2.551,308.139,2.772794642884792,-1.710873290290619,-0.168987484546532,-0.340,0.168,11.055,50,50,50,142,276,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015687,0.022726,0.944640,0.326942,17.265625,17.265625,17.265625,17.250000,1.0051,1.0051,3860.53,362071,1,0,0,0,0,0,0,0,17.439273,17.261719,0.177555
284372540,2272,1690354754.54,5,43,1,0.00,29.498619249131945,106.443668619791666,316.242,-13.680,10.816,-0.618,1.893,-2.556,308.137,1.912858330991203,-0.520961416856466,-0.202984966644651,-0.448,0.200,10.529,50,50,50,142,276,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015675,0.022899,0.944642,0.326927,17.250000,17.218750,17.250000,17.218750,1.0051,1.0051,3860.54,362072,1,0,0,0,0,0,0,0,17.439273,17.234375,0.204898
284372550,2272,1690354754.55,5,43,1,0.00,29.498618977864584,106.443668619791666,316.250,-13.680,10.816,-0.618,1.922,-2.566,308.136,2.857788348130089,-1.036923203992620,-0.069994816084363,-0.452,0.428,10.622,50,50,50,142,276,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015679,0.023165,0.944636,0.326923,17.250000,17.218750,17.250000,17.218750,1.0051,1.0051,3860.55,362073,1,0,0,0,0,0,0,0,17.439273,17.234375,0.204898
284372560,2272,1690354754.56,5,43,1,0.00,29.498614637586805,106.443667805989577,316.257,-13.680,10.816,-0.618,1.934,-2.582,308.134,1.213910096091646,-1.520887360918779,-0.187986077483716,-0.320,0.058,10.690,50,50,50,142,276,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015772,0.023304,0.944638,0.326905,17.250000,17.203125,17.250000,17.203125,1.0051,1.0051,3860.56,362074,1,0,0,0,0,0,0,0,17.439273,17.226562,0.212711
284372570,2272,1690354754.57,5,43,1,0.00,29.498614637586805,106.443672688802081,316.264,-13.598,10.707,-0.630,1.960,-2.593,308.132,2.662802789037937,-1.153914539447910,-0.154988521329660,-0.449,0.031,10.943,50,50,50,132,216,149,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015792,0.023557,0.944635,0.326894,17.250000,17.203125,17.250000,17.203125,1.0051,1.0051,3860.57,362075,1,0,0,0,0,0,0,0,17.307381,17.226562,0.080819
284372580,2272,1690354754.58,5,43,1,0.00,29.498614366319444,106.443673231336803,316.272,-13.598,10.707,-0.630,1.987,-2.598,308.130,2.636804714492317,-0.485964008814285,-0.122990891119666,-0.393,0.259,11.118,50,50,50,132,216,149,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015757,0.023788,0.944632,0.326886,17.250000,17.203125,17.250000,17.203125,1.0051,1.0051,3860.58,362076,1,0,0,0,0,0,0,0,17.307381,17.226562,0.080819
284372590,2272,1690354754.59,5,43,1,0.00,29.498614095052083,106.443673231336803,316.280,-13.598,10.707,-0.630,2.007,-2.594,308.128,1.989852628684001,0.439967415387416,-0.224983337414022,-0.505,0.117,10.783,50,50,50,132,216,149,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015663,0.023941,0.944635,0.326871,17.187500,17.171875,17.187500,17.171875,1.0051,1.0051,3860.59,362077,1,0,0,0,0,0,0,0,17.307381,17.179688,0.127694
284372600,2272,1690354754.60,5,43,1,0.00,29.498609754774307,106.443673231336803,316.287,-13.598,10.707,-0.630,2.036,-2.580,308.127,2.907784645333204,1.323901949938501,-0.216983929861523,-0.512,0.198,10.133,50,50,50,132,216,149,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015472,0.024143,0.944637,0.326860,17.187500,17.171875,17.187500,17.171875,1.0051,1.0051,3860.60,362078,1,0,0,0,0,0,0,0,17.307381,17.179688,0.127694
284372610,2272,1690354754.61,5,43,1,0.00,29.498609754774307,106.443673502604170,316.295,-13.598,10.707,-0.630,2.060,-2.585,308.124,2.392822784141113,-0.422968674338360,-0.218983781749648,-0.407,0.376,10.745,50,50,50,132,216,149,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015438,0.024353,0.944638,0.326843,17.187500,17.171875,17.187500,17.171875,1.0051,1.0051,3860.61,362079,1,0,0,0,0,0,0,0,17.307381,17.179688,0.127694
284372620,2272,1690354754.62,5,43,1,0.00,29.498609483506943,106.443678385416661,316.303,-13.598,10.707,-0.630,2.081,-2.586,308.122,2.120842927356164,-0.120991039231541,-0.243981930351206,-0.397,0.241,10.587,50,50,50,132,216,149,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015387,0.024531,0.944641,0.326825,17.156250,17.156250,17.156250,17.109375,1.0051,1.0051,3860.62,362080,1,0,0,0,0,0,0,0,17.307381,17.144531,0.162850
284372630,2272,1690354754.63,5,43,1,0.00,29.498609212239582,106.443678656684028,316.311,-13.598,10.707,-0.630,2.111,-2.585,308.120,2.967780201976943,0.035997333986242,-0.182986447763405,-0.584,0.148,10.249,50,50,50,132,216,149,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015300,0.024776,0.944639,0.326814,17.156250,17.156250,17.156250,17.109375,1.0051,1.0051,3860.63,362081,1,0,0,0,0,0,0,0,17.307381,17.144531,0.162850
284372640,2272,1690354754.64,5,43,1,0.00,29.498603786892360,106.443677571614586,316.319,-13.598,10.707,-0.630,2.136,-2.585,308.117,2.516813601204840,0.027997926433743,-0.280979190281511,-0.451,0.217,10.607,50,50,50,132,216,149,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015225,0.024983,0.944642,0.326794,17.156250,17.156250,17.156250,17.109375,1.0051,1.0051,3860.64,362082,1,0,0,0,0,0,0,0,17.307381,17.144531,0.162850
284372650,2272,1690354754.65,5,43,1,0.00,29.498604871961806,106.443677842881939,316.329,-13.598,10.707,-0.630,2.164,-2.580,308.116,2.721798419737614,0.494963342310843,-0.137989780280601,-0.549,0.395,10.848,50,50,50,132,216,149,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.015107,0.025194,0.944641,0.326787,17.140625,17.093750,17.140625,17.140625,1.0051,1.0051,3860.65,362083,1,0,0,0,0,0,0,0,17.307381,17.128906,0.178475
284372660,2272,1690354754.66,5,43,1,0.00,29.498604329427085,106.443682725694444,316.337,-13.598,10.707,-0.630,2.184,-2.568,308.113,2.103844186307104,1.217909799867896,-0.288978597834010,-0.368,0.373,10.480,50,50,50,132,216,149,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014952,0.025331,0.944646,0.326768,17.140625,17.093750,17.140625,17.140625,1.0051,1.0051,3860.66,362084,1,0,0,0,0,0,0,0,17.307381,17.128906,0.178475
284372670,2272,1690354754.67,5,43,1,0.00,29.498604329427085,106.443682996961812,316.345,-13.554,10.607,-0.754,2.203,-2.558,308.112,1.886860256445583,1.054921870985739,-0.192985707204028,-0.414,0.226,10.544,50,50,50,138,274,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014811,0.025457,0.944649,0.326757,17.125000,17.078125,17.125000,17.109375,1.0051,1.0051,3860.67,362085,1,0,0,0,0,0,0,0,17.211025,17.109375,0.101650
284372680,2272,1690354754.68,5,43,1,0.00,29.498598904079863,106.443682996961812,316.353,-13.554,10.607,-0.754,2.225,-2.540,308.110,2.166839520783030,1.815865514417158,-0.196985410980277,-0.556,0.368,10.189,50,50,50,138,274,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014600,0.025585,0.944652,0.326747,17.125000,17.078125,17.125000,17.109375,1.0051,1.0051,3860.68,362086,1,0,0,0,0,0,0,0,17.211025,17.109375,0.101650
284372690,2272,1690354754.69,5,43,1,0.00,29.498598904079863,106.443682996961812,316.362,-13.554,10.607,-0.754,2.248,-2.525,308.109,2.245833670363953,1.495889212317218,-0.227983115246209,-0.561,0.428,10.036,50,50,50,138,274,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014412,0.025728,0.944655,0.326735,17.125000,17.078125,17.125000,17.109375,1.0051,1.0051,3860.69,362087,1,0,0,0,0,0,0,0,17.211025,17.109375,0.101650
284372700,2272,1690354754.70,5,43,1,0.00,29.498599446614584,106.443683268229165,316.370,-13.554,10.607,-0.754,2.263,-2.509,308.107,1.499888916093468,1.508888249590029,-0.253981189791829,-0.571,0.218,10.088,50,50,50,138,274,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014244,0.025809,0.944661,0.326719,17.062500,17.031250,17.062500,17.062500,1.0051,1.0051,3860.70,362088,1,0,0,0,0,0,0,0,17.211025,17.054688,0.156337
284372710,2272,1690354754.71,5,43,1,0.00,29.498599446614584,106.443688151041670,316.378,-13.554,10.607,-0.754,2.286,-2.490,308.104,2.345826264770185,1.980853295187440,-0.370972525247119,-0.374,0.421,10.241,50,50,50,138,274,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.014018,0.025947,0.944669,0.326694,17.062500,17.031250,17.062500,17.062500,1.0051,1.0051,3860.71,362089,1,0,0,0,0,0,0,0,17.211025,17.054688,0.156337
284372720,2272,1690354754.72,5,43,1,0.00,29.498594292534722,106.443688422309023,316.387,-13.554,10.607,-0.754,2.302,-2.467,308.101,1.551885065184708,2.295829967567069,-0.354973710142122,-0.410,0.475,9.966,50,50,50,138,274,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.013783,0.026010,0.944679,0.326672,17.031250,17.031250,17.031250,17.046875,1.0051,1.0051,3860.72,362090,1,0,0,0,0,0,0,0,17.211025,17.035156,0.175868
284372730,2272,1690354754.73,5,43,1,0.00,29.498594021267362,106.443688422309023,316.395,-13.554,10.607,-0.754,2.321,-2.441,308.098,1.916858034767452,2.560810342743582,-0.372972377135244,-0.533,0.248,9.393,50,50,50,138,274,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.013517,0.026096,0.944688,0.326649,17.031250,17.031250,17.031250,17.046875,1.0051,1.0051,3860.73,362091,1,0,0,0,0,0,0,0,17.211025,17.035156,0.175868
284372740,2272,1690354754.74,5,43,1,0.00,29.498594563802083,106.443688422309023,316.404,-13.554,10.607,-0.754,2.337,-2.425,308.095,1.548885287352521,1.585882547282827,-0.344974450701499,-0.581,0.223,9.770,50,50,50,138,274,176,0.100,0.100,0.100,-0.000029,0.008434,0.003331,-0.013342,0.026179,0.944696,0.326626,17.031250,17.031250,17.031250,17.046875,1.0051,1.0051,3860.74,362092,1,0,0,0,0,0,0,0,17.211025,17.035156,0.175868
284372750,2272,1690354754.75,5,43,1,0.00,29.498594563802083,106.443688693576391,316.415,-13.554,10.607,-0.754,2.355,-2.406,308.093,1.795866995535913,1.888860108333707,-0.345974376645562,-0.498,0.226,10.065,50,50,50,138,274,176,0.100,0.100,0.100,-0.000029,0.008434,0.003332,-0.013134,0.026274,0.944704,0.326604,17.000000,17.000000,17.000000,17.000000,1.0051,1.0051,3860.75,362093,1,0,0,0,0,0,0,0,17.211025,17.000000,0.211025
284372760,2272,1690354754.76,5,43,1,0.00,29.498589138454861,106.443692762586807,316.424,-13.554,10.607,-0.754,2.378,-2.381,308.090,2.294830041623007,2.650803677709190,-0.321976153988066,-0.566,0.506,9.737,50,50,50,138,274,176,0.100,0.100,0.100,-0.000029,0.008434,0.003332,-0.012859,0.026394,0.944711,0.326584,17.000000,17.000000,17.000000,17.000000,1.0051,1.0051,3860.76,362094,1,0,0,0,0,0,0,0,17.211025,17.000000,0.211025
284372770,2272,1690354754.77,5,43,1,0.00,29.498589138454861,106.443692762586807,316.432,-13.544,10.527,-0.887,2.386,-2.359,308.088,0.772942754760166,2.235834410923330,-0.323976005876191,-0.463,0.308,9.669,50,50,50,135,277,173,0.100,0.100,0.100,-0.000029,0.008434,0.003332,-0.012652,0.026394,0.944721,0.326564,17.000000,16.968750,17.000000,17.000000,1.0051,1.0051,3860.77,362095,1,0,0,0,0,0,0,0,17.153940,16.992188,0.161753
284372780,2272,1690354754.78,5,43,1,0.00,29.498589138454861,106.443692762586807,316.441,-13.544,10.527,-0.887,2.400,-2.331,308.085,1.317902394274127,2.761795457500106,-0.404970007345238,-0.525,0.128,9.468,50,50,50,135,277,173,0.100,0.100,0.100,-0.000029,0.008434,0.003332,-0.012386,0.026425,0.944733,0.326538,17.000000,16.968750,17.000000,17.000000,1.0051,1.0051,3860.78,362096,1,0,0,0,0,0,0,0,17.153940,16.992188,0.161753
284372790,2272,1690354754.79,5,43,1,0.00,29.498589680989582,106.443693033854160,316.449,-13.544,10.527,-0.887,2.415,-2.306,308.084,1.559884472737207,2.483816045050784,-0.234982596854645,-0.580,0.278,9.632,50,50,50,135,277,173,0.100,0.100,0.100,-0.000029,0.008434,0.003332,-0.012137,0.026484,0.944739,0.326526,17.000000,16.968750,17.000000,17.000000,1.0051,1.0051,3860.79,362097,1,0,0,0,0,0,0,0,17.153940,16.992188,0.161753
284372800,2272,1690354754.80,5,43,1,0.00,29.498584526909724,106.443697916666665,316.457,-13.544,10.527,-0.887,2.422,-2.279,308.082,0.660951049025187,2.702799826800430,-0.338974895037125,-0.599,0.349,9.506,50,50,50,135,277,173,0.100,0.100,0.100,-0.000029,0.008434,0.003332,-0.011894,0.026462,0.944750,0.326505,16.953125,16.921875,16.953125,16.968750,1.0051,1.0051,3860.80,362098,1,0,0,0,0,0,0,0,17.153940,16.949219,0.204721
284372810,2272,1690354754.81,5,43,1,0.00,29.498584255642360,106.443698187934032,316.466,-13.544,10.527,-0.887,2.430,-2.246,308.080,0.853936756229214,3.331753245615625,-0.282979042169636,-0.534,0.295,9.345,50,50,50,135,277,173,0.100,0.100,0.100,-0.000029,0.008434,0.003332,-0.011601,0.026439,0.944759,0.326489,16.953125,16.921875,16.953125,16.968750,1.0051,1.0051,3860.81,362099,1,0,0,0,0,0,0,0,17.153940,16.949219,0.204721
284372820,2272,1690354754.82,5,43,1,0.00,29.498584255642360,106.443698187934032,316.474,-13.544,10.527,-0.887,2.445,-2.218,308.079,1.485889952876595,2.770794790996668,-0.254981115735891,-0.630,0.398,9.132,50,50,50,135,277,173,0.100,0.100,0.100,-0.000029,0.008434,0.003332,-0.011330,0.026483,0.944766,0.326475,16.953125,16.921875,16.953125,16.968750,1.0051,1.0051,3860.82,362100,1,0,0,0,0,0,0,0,17.153940,16.949219,0.204721
284372830,2272,1690354754.83,5,43,1,0.00,29.498583713107639,106.443698187934032,316.482,-13.544,10.527,-0.887,2.447,-2.186,308.077,0.110991779790915,3.202762798831587,-0.323976005876191,-0.509,0.438,9.117,50,50,50,135,277,173,0.100,0.100,0.100,-0.000029,0.008434,0.003332,-0.011062,0.026402,0.944778,0.326456,16.921875,16.890625,16.921875,16.921875,1.0051,1.0051,3860.83,362101,1,0,0,0,0,0,0,0,17.153940,16.914062,0.239878
284372840,2272,1690354754.84,5,43,1,0.00,29.498579644097223,106.443698459201386,316.490,-13.544,10.527,-0.887,2.455,-2.162,308.075,0.791941347697350,2.406821747357986,-0.292978301610259,-0.724,0.261,8.862,50,50,50,135,277,173,0.100,0.100,0.100,-0.000029,0.008434,0.003332,-0.010842,0.026400,0.944787,0.326438,16.921875,16.890625,16.921875,16.921875,1.0051,1.0051,3860.84,362102,1,0,0,0,0,0,0,0,17.153940,16.914062,0.239878
284372850,2272,1690354754.85,5,43,1,0.00,29.498579372829862,106.443703342013890,316.500,-13.544,10.527,-0.887,2.459,-2.136,308.073,0.429968155946793,2.656803233373564,-0.238982300630894,-0.529,0.384,9.147,50,50,50,135,277,173,0.100,0.100,0.100,-0.000029,0.008433,0.003333,-0.010610,0.026360,0.944796,0.326425,16.921875,16.890625,16.921875,16.921875,1.0051,1.0051,3860.85,362103,1,0,0,0,0,0,0,0,17.153940,16.914062,0.239878
