,,,,,,,y,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6237360,2280,1694915019,5,43,0,1558.78,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.002,0,-0.004,0,0,0,0.04199689,0.019998519,0.014998889,-0.094,-0.478,9.794,0,0,0,34,66,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.78,125320,1,0,0,0,0,0,0,0,0.002,0,0.002
6237370,2280,1694915019,5,43,0,1558.79,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.002,0,-0.004,0,0,0,-0.055995853,0.04199689,0.07399452,-0.091,-0.478,9.81,0,0,0,34,66,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.79,125321,1,0,0,0,0,0,0,0,0.002,0,0.002
6237380,2280,1694915019,5,43,0,1558.8,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,0,-0.003,0,0,0,-0.001999852,-0.06899489,0.087993483,-0.087,-0.465,9.787,0,0,0,34,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.8,125322,1,0,0,0,0,0,0,0,0.001,0,0.001
6237390,2280,1694915019,5,43,0,1558.81,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,0,-0.003,0,0,0,-0.04199689,0.013998963,-0.090993261,-0.091,-0.473,9.784,0,0,0,34,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.81,125323,1,0,0,0,0,0,0,0,0.001,0,0.001
6237400,2280,1694915019,5,43,0,1558.82,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,0,-0.003,0,0,0,-0.033997482,0.007999408,0.038997112,-0.085,-0.474,9.804,0,0,0,34,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.82,125324,1,0,0,0,0,0,0,0,0.001,0,0.001
6237410,2280,1694915019,5,43,0,1558.83,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,0,-0.003,0,0,0,-0.007999408,-0.047996445,0.066995038,-0.08,-0.462,9.798,0,0,0,34,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.83,125325,1,0,0,0,0,0,0,0,0.001,0,0.001
6237420,2280,1694915019,5,43,0,1558.84,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,0,-0.003,0,0,0,-0.043996742,-0.025998075,-0.049996297,-0.088,-0.468,9.792,0,0,0,34,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.84,125326,1,0,0,0,0,0,0,0,0.001,0,0.001
6237430,2280,1694915019,5,43,0,1558.85,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,0,-0.003,0,0,0,-0.030997704,0.022998297,0.00499963,-0.093,-0.475,9.797,0,0,0,34,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.85,125327,1,0,0,0,0,0,0,0,0.001,0,0.001
6237440,2280,1694915019,5,43,0,1558.86,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,0,-0.003,0,0,0,0.07399452,0.015998815,-0.023998223,-0.088,-0.47,9.806,0,0,0,34,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.86,125328,1,0,0,0,0,0,0,0,0.001,0,0.001
6237450,2280,1694915019,5,43,0,1558.87,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,0,-0.003,0,0,0,0.015998815,-0.088993409,0.044996667,-0.086,-0.459,9.795,0,0,0,34,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.87,125329,1,0,0,0,0,0,0,0,0.001,0,0.001
6237460,2280,1694915019,5,43,0,1558.88,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,0,-0.003,0,0,0,0.102992372,0.005999556,0.027997926,-0.09,-0.468,9.799,0,0,0,34,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.88,125330,1,0,0,0,0,0,0,0,0.001,0,0.001
6237470,2280,1694915019,5,43,0,1558.89,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,0,-0.003,0,0,0,-0.015998815,0.045996593,-0.007999408,-0.091,-0.48,9.801,0,0,0,34,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.89,125331,1,0,0,0,0,0,0,0,0.001,0,0.001
6237480,2280,1694915019,5,43,0,1558.9,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,-0.013998963,-0.052996075,-0.012999037,-0.085,-0.461,9.789,0,0,0,34,64,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.9,125332,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237490,2280,1694915019,5,43,0,1558.91,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,-0.064995186,-0.008999333,-0.023998223,-0.096,-0.476,9.79,0,0,0,34,64,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.91,125333,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237500,2280,1694915020,5,43,0,1558.92,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,0.020998445,0.085993631,-0.035997334,-0.093,-0.483,9.788,0,0,0,34,64,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.92,125334,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237510,2280,1694915020,5,43,0,1558.93,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,-0.001999852,-0.00499963,0.023998223,-0.088,-0.465,9.792,0,0,0,34,64,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.93,125335,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237520,2280,1694915020,5,43,0,1558.94,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,-0.034997408,0.064995186,0.012999037,-0.089,-0.468,9.79,0,0,0,34,64,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.94,125336,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237530,2280,1694915020,5,43,0,1558.95,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,-0.024998149,-0.019998519,-0.010999185,-0.089,-0.478,9.803,0,0,0,34,64,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.95,125337,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237540,2280,1694915020,5,43,0,1558.96,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,0.046996519,0.000999926,0.075994372,-0.088,-0.475,9.808,0,0,0,34,64,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.96,125338,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237550,2280,1694915020,5,43,0,1558.97,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,0.008999333,-0.028997852,0.019998519,-0.086,-0.465,9.783,0,0,0,34,64,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.97,125339,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237560,2280,1694915020,5,43,0,1558.98,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,-0.048996371,0.085993631,0.023998223,-0.09,-0.478,9.796,0,0,0,34,64,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.98,125340,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237570,2280,1694915020,5,43,0,1558.99,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,-0.059995557,0.025998075,0.038997112,-0.089,-0.484,9.801,0,0,0,34,64,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1558.99,125341,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237580,2280,1694915020,5,43,0,1559,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.002,0,0,0,-0.023998223,0.018998593,-0.015998815,-0.086,-0.469,9.787,0,0,0,34,63,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559,125342,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237590,2280,1694915020,5,43,0,1559.01,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.002,0,0,0,0.03199763,0.047996445,0.07399452,-0.091,-0.472,9.783,0,0,0,34,63,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.01,125343,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237600,2280,1694915020,5,43,0,1559.02,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.002,0,0,0,0.042996816,-0.022998297,0.04199689,-0.087,-0.475,9.803,0,0,0,34,63,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.02,125344,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237610,2280,1694915020,5,43,0,1559.03,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.002,0,0,0,0.053996001,-0.018998593,-0.007999408,-0.083,-0.469,9.803,0,0,0,34,63,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.03,125345,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237620,2280,1694915020,5,43,0,1559.04,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.002,0,0,0,-0.035997334,0.052996075,0.016998741,-0.084,-0.468,9.788,0,0,0,34,63,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.04,125346,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237630,2280,1694915020,5,43,0,1559.05,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.002,0,0,0,-0.030997704,-0.011999111,0.035997334,-0.092,-0.476,9.792,0,0,0,34,63,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.05,125347,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237640,2280,1694915020,5,43,0,1559.06,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.002,0,0,0,0.022998297,0.077994224,-0.028997852,-0.086,-0.479,9.812,0,0,0,34,63,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.06,125348,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237650,2280,1694915020,5,43,0,1559.07,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.002,0,0,0,-0.011999111,0.010999185,0.019998519,-0.086,-0.467,9.785,0,0,0,34,63,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.07,125349,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237660,2280,1694915020,5,43,0,1559.08,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.002,0,0,0,0.015998815,-0.059995557,0.015998815,-0.087,-0.471,9.792,0,0,0,34,63,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.08,125350,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237670,2280,1694915020,5,43,0,1559.09,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.002,0,0,0,0.029997778,-0.019998519,-0.019998519,-0.091,-0.47,9.79,0,0,0,34,63,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.09,125351,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237680,2280,1694915020,5,43,0,1559.1,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.002,0,0,0,0.03699726,0.038997112,-0.045996593,-0.088,-0.464,9.802,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.1,125352,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237690,2280,1694915020,5,43,0,1559.11,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.002,0,0,0,0.037997186,0.011999111,0.020998445,-0.087,-0.479,9.798,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.11,125353,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237700,2280,1694915020,5,43,0,1559.12,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.002,0,0,0,0.075994372,-0.024998149,-0.002999778,-0.086,-0.471,9.8,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.12,125354,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237710,2280,1694915020,5,43,0,1559.13,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.002,0,0,0,0.056995779,0.071994668,0.023998223,-0.085,-0.461,9.794,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.13,125355,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237720,2280,1694915020,5,43,0,1559.14,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.002,0,0,0,0.018998593,0.013998963,-0.050996223,-0.082,-0.468,9.802,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.14,125356,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237730,2280,1694915020,5,43,0,1559.15,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.002,0,0,0,0.043996742,0.064995186,-1E-15,-0.094,-0.476,9.797,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.15,125357,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237740,2280,1694915020,5,43,0,1559.16,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.002,0,0,0,0.054995927,-0.032997556,-0.028997852,-0.093,-0.465,9.795,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.16,125358,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237750,2280,1694915020,5,43,0,1559.17,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.002,0,0,0,0.03199763,0.000999926,-0.002999778,-0.092,-0.467,9.776,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.17,125359,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237760,2280,1694915020,5,43,0,1559.18,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.002,0,0,0,-0.012999037,0.054995927,-0.082993853,-0.079,-0.472,9.794,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.18,125360,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237770,2280,1694915020,5,43,0,1559.19,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.002,0,0,0,-0.037997186,-0.015998815,0.043996742,-0.093,-0.469,9.802,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.19,125361,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237780,2280,1694915020,5,43,0,1559.2,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,-0.050996223,-0.06399526,0.001999852,-0.093,-0.475,9.787,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.2,125362,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237790,2280,1694915020,5,43,0,1559.21,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,0.008999333,0.07899415,0.020998445,-0.09,-0.47,9.794,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.21,125363,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237800,2280,1694915020,5,43,0,1559.22,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,0.033997482,-0.06899489,0.072994594,-0.098,-0.475,9.803,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.22,125364,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237810,2280,1694915020,5,43,0,1559.23,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,0.027997926,-0.111991706,-0.034997408,-0.087,-0.464,9.795,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.23,125365,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237820,2280,1694915020,5,43,0,1559.24,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,-0.058995631,0.058995631,0.012999037,-0.09,-0.468,9.784,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.24,125366,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237830,2280,1694915020,5,43,0,1559.25,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,-0.018998593,-1E-15,-0.067994964,-0.098,-0.478,9.8,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.25,125367,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237840,2280,1694915020,5,43,0,1559.26,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,0.067994964,-0.010999185,-0.045996593,-0.089,-0.472,9.807,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.26,125368,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237850,2280,1694915020,5,43,0,1559.27,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,0.015998815,0.065995112,0.038997112,-0.083,-0.468,9.786,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.27,125369,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237860,2280,1694915020,5,43,0,1559.28,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,-0.009999259,-0.065995112,0.003999704,-0.094,-0.466,9.795,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.28,125370,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237870,2280,1694915020,5,43,0,1559.29,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.001,-0.003,0,0,0,0.034997408,-0.065995112,-0.032997556,-0.089,-0.47,9.795,0,0,0,33,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.29,125371,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6237880,2280,1694915020,5,43,0,1559.3,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.003,0,0,0,0.000999926,0.032997556,0.06899489,-0.082,-0.465,9.788,0,0,0,33,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.3,125372,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237890,2280,1694915020,5,43,0,1559.31,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.003,0,0,0,0.054995927,-0.047996445,0.029997778,-0.085,-0.472,9.792,0,0,0,33,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.31,125373,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237900,2280,1694915020,5,43,0,1559.32,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.003,0,0,0,-0.019998519,-0.03199763,0.037997186,-0.082,-0.471,9.789,0,0,0,33,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.32,125374,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237910,2280,1694915020,5,43,0,1559.33,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.003,0,0,0,0.047996445,-0.022998297,-0.00499963,-0.08,-0.468,9.8,0,0,0,33,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.33,125375,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237920,2280,1694915020,5,43,0,1559.34,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.003,0,0,0,0.014998889,-0.005999556,0.015998815,-0.08,-0.476,9.787,0,0,0,33,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.34,125376,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237930,2280,1694915020,5,43,0,1559.35,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.003,0,0,0,-0.003999704,-0.023998223,-0.040996964,-0.087,-0.477,9.798,0,0,0,33,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.35,125377,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237940,2280,1694915020,5,43,0,1559.36,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.003,0,0,0,0.023998223,0.086993557,0.055995853,-0.084,-0.478,9.797,0,0,0,33,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.36,125378,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237950,2280,1694915020,5,43,0,1559.37,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.003,0,0,0,0.091993187,0.018998593,0.003999704,-0.077,-0.474,9.788,0,0,0,33,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.37,125379,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237960,2280,1694915020,5,43,0,1559.38,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.003,0,0,0,-0.034997408,0.008999333,0.001999852,-0.085,-0.477,9.789,0,0,0,33,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.38,125380,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237970,2280,1694915020,5,43,0,1559.39,0.000000000000000000000 ,0.000000000000000000000 ,0,-0.001,-0.002,-0.003,0,0,0,-0.027997926,-0.013998963,0.017998667,-0.084,-0.48,9.784,0,0,0,33,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.39,125381,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6237980,2280,1694915020,5,43,0,1559.4,0.000000000000000000000 ,0.000000000000000000000 ,0,0,-0.002,-0.002,0,0,0,-0.024998149,-0.014998889,0.007999408,-0.089,-0.465,9.78,0,0,0,33,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.4,125382,1,0,0,0,0,0,0,0,0.002,0,0.002
6237990,2280,1694915020,5,43,0,1559.41,0.000000000000000000000 ,0.000000000000000000000 ,0,0,-0.002,-0.002,0,0,0,-0.038997112,-0.029997778,0.066995038,-0.088,-0.476,9.794,0,0,0,33,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.41,125383,1,0,0,0,0,0,0,0,0.002,0,0.002
6238000,2280,1694915020,5,43,0,1559.42,0.000000000000000000000 ,0.000000000000000000000 ,0,0,-0.002,-0.002,0,0,0,-0.045996593,0.096992817,-0.051996149,-0.085,-0.478,9.801,0,0,0,33,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.42,125384,1,0,0,0,0,0,0,0,0.002,0,0.002
6238010,2280,1694915020,5,43,0,1559.43,0.000000000000000000000 ,0.000000000000000000000 ,0,0,-0.002,-0.002,0,0,0,0.005999556,-0.023998223,0.03199763,-0.087,-0.468,9.801,0,0,0,33,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.43,125385,1,0,0,0,0,0,0,0,0.002,0,0.002
6238020,2280,1694915020,5,43,0,1559.44,0.000000000000000000000 ,0.000000000000000000000 ,0,0,-0.002,-0.002,0,0,0,-0.003999704,0.064995186,0.029997778,-0.091,-0.472,9.783,0,0,0,33,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.44,125386,1,0,0,0,0,0,0,0,0.002,0,0.002
6238030,2280,1694915020,5,43,0,1559.45,0.000000000000000000000 ,0.000000000000000000000 ,0,0,-0.002,-0.002,0,0,0,-0.021998371,-0.090993261,0.007999408,-0.089,-0.474,9.798,0,0,0,33,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.45,125387,1,0,0,0,0,0,0,0,0.002,0,0.002
6238040,2280,1694915020,5,43,0,1559.46,0.000000000000000000000 ,0.000000000000000000000 ,0,0,-0.002,-0.002,0,0,0,-0.066995038,-0.06899489,-0.066995038,-0.082,-0.475,9.807,0,0,0,33,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.46,125388,1,0,0,0,0,0,0,0,0.002,0,0.002
6238050,2280,1694915020,5,43,0,1559.47,0.000000000000000000000 ,0.000000000000000000000 ,0,0,-0.002,-0.002,0,0,0,0.007999408,0.001999852,0.017998667,-0.087,-0.469,9.795,0,0,0,33,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.47,125389,1,0,0,0,0,0,0,0,0.002,0,0.002
6238060,2280,1694915020,5,43,0,1559.48,0.000000000000000000000 ,0.000000000000000000000 ,0,0,-0.002,-0.002,0,0,0,-0.025998075,0.096992817,-0.009999259,-0.095,-0.47,9.795,0,0,0,33,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.48,125390,1,0,0,0,0,0,0,0,0.002,0,0.002
6238070,2280,1694915020,5,43,0,1559.49,0.000000000000000000000 ,0.000000000000000000000 ,0,0,-0.002,-0.002,0,0,0,0.083993779,-0.046996519,0.04199689,-0.088,-0.468,9.815,0,0,0,33,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.49,125391,1,0,0,0,0,0,0,0,0.002,0,0.002
6238080,2280,1694915020,5,43,0,1559.5,0.000000000000000000000 ,0.000000000000000000000 ,0,0,-0.002,-0.002,0,0,0,-0.049996297,0.020998445,-1E-15,-0.087,-0.46,9.801,0,0,0,32,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.5,125392,1,0,0,0,0,0,0,0,0.002,0,0.002
6238090,2280,1694915020,5,43,0,1559.51,0.000000000000000000000 ,0.000000000000000000000 ,0,0,-0.002,-0.002,0,0,0,-0.000999926,-0.055995853,0.025998075,-0.091,-0.468,9.79,0,0,0,32,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.51,125393,1,0,0,0,0,0,0,0,0.002,0,0.002
6238100,2280,1694915020,5,43,0,1559.52,0.000000000000000000000 ,0.000000000000000000000 ,0,0,-0.002,-0.002,0,0,0,0.057995705,0.030997704,0.024998149,-0.097,-0.477,9.792,0,0,0,32,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.52,125394,1,0,0,0,0,0,0,0,0.002,0,0.002
6238110,2280,1694915020,5,43,0,1559.53,0.000000000000000000000 ,0.000000000000000000000 ,0,0,-0.002,-0.002,0,0,0,0.020998445,0.094992965,0.002999778,-0.096,-0.465,9.806,0,0,0,32,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1559.53,125395,1,0,0,0,0,0,0,0,0.002,0,0.002
