,sec_of_week,gps_week_number,utc,position_type,numsv,ins_status,temperature,latitude,longitude,altitude,north_velocity,east_velocity,ground_velocity,roll,pitch,heading,x_angular_velocity,y_angular_velocity,z_angular_velocity,x_acc,y_acc,z_acc,latitude_std,longitude_std,altitude_std,north_velocity_std,east_velocity_std,ground_velocity_std,roll_std,pitch_std,heading_std,atb_0,atb_1,atb_2,q_x,q_y,q_z,q_w,fl_wheel_vel,fr_wheel_vel,rl_wheel_vel,rr_wheel_vel,l_wheel_factor,r_wheel_factor,time_stamp,seq,time_valid,timestamp_sab_vehicle,x_angular_velocity_bias,y_angular_velocity_bias,z_angular_velocity_bias,x_acc_bias,y_acc_bias,z_acc_bias,gps_velocity,wheel_speed,dv,new_longitude,new_latitude
3033,283735840,2272,1690354117.84,5,37,1,0.0,29.57992865668403,106.46722466362849,232.843,-12.717,-14.126,0.118,2.448,-0.06,222.153,-0.242982004407143,-0.440967341331481,0.121990965175601,0.41,0.491,10.294,50,50,86,117,216,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.009136,0.019321,0.913885,-0.40541,18.921875,18.921875,18.921875,19.015625,1.0067,1.0067,3223.84,298402,1,0,0,0,0,0,0,0,19.006998,18.945312,0.061685,106.46328119728494,29.58254079685544
3034,283735850,2272,1690354117.85,5,37,1,0.0,29.579923231336807,106.46722412109376,232.843,-12.717,-14.126,0.118,2.446,-0.045,222.154,-0.191985781259965,1.430894025953168,0.000999925944061,0.606,0.339,9.983,50,50,85,117,216,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.009011,0.019356,0.913887,-0.405407,18.921875,18.921875,18.921875,19.015625,1.0067,1.0067,3223.85,298403,1,0,0,0,0,0,0,0,19.006998,18.945312,0.061685,106.46328065371247,29.58253537190339
3035,283735860,2272,1690354117.86,5,37,1,0.0,29.579923231336807,106.46722466362849,232.843,-12.717,-14.126,0.118,2.452,-0.014,222.155,0.61895415937457,3.059773388830676,0.044996667482803,0.246,0.478,8.798,50,50,86,117,216,142,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008788,0.019512,0.913889,-0.405398,18.921875,18.921875,18.921875,19.015625,1.0067,1.0067,3223.86,298404,1,0,0,0,0,0,0,0,19.006998,18.945312,0.061685,106.46328119761603,29.582535373299944
3036,283735870,2272,1690354117.87,5,37,1,0.0,29.57992296006945,106.46721923828125,232.844,-12.785,-14.144,0.024,2.444,0.008,222.157,-0.767943125039858,2.263832337357075,0.018998592937183,0.245,0.463,8.234,50,50,86,142,268,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008581,0.019531,0.913893,-0.405394,18.890625,18.90625,18.890625,19.0,1.0067,1.0067,3223.87,298405,1,0,0,0,0,0,0,0,19.065911,18.921875,0.144036,106.4632757585974,29.582535088156988
3037,283735880,2272,1690354117.88,5,37,1,0.0,29.57992296006945,106.46721896701388,232.844,-12.785,-14.144,0.024,2.438,0.014,222.157,-0.611954677766137,0.572957565947704,0.051996149091239,0.394,0.573,9.006,50,50,86,142,268,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008512,0.019503,0.913896,-0.405389,18.890625,18.90625,18.890625,19.0,1.0067,1.0067,3223.88,298406,1,0,0,0,0,0,0,0,19.065911,18.921875,0.144036,106.46327548664566,29.582535087458748
3038,283735890,2272,1690354117.89,5,37,1,0.0,29.57992296006945,106.46721923828125,232.843,-12.785,-14.144,0.024,2.435,0.016,222.159,-0.315976598323692,0.15198874349747,0.143989335944972,0.612,0.388,9.27,50,50,86,142,268,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008489,0.019484,0.913902,-0.405378,18.921875,18.921875,18.921875,19.0625,1.0067,1.0067,3223.89,298407,1,0,0,0,0,0,0,0,19.065911,18.957031,0.10888,106.4632757585974,29.582535088156988
3039,283735900,2272,1690354117.9,5,37,1,0.0,29.579918619791663,106.4672146267361,232.843,-12.785,-14.144,0.024,2.432,0.009,222.161,-0.359973339862434,-0.713947124060493,0.27297978272901,0.436,0.426,9.455,50,50,86,142,268,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008532,0.019431,0.913912,-0.405358,18.921875,18.921875,18.921875,19.0625,1.0067,1.0067,3223.9,298408,1,0,0,0,0,0,0,0,19.065911,18.957031,0.10888,106.46327113568302,29.582530737442795
3040,283735910,2272,1690354117.91,5,37,1,0.0,29.579918348524306,106.46721435546876,232.843,-12.785,-14.144,0.024,2.42,0.011,222.162,-1.102918316300732,0.261980597344325,0.08699355713342,0.142,0.547,9.517,50,50,86,142,268,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008471,0.019352,0.913916,-0.405352,18.921875,18.921875,18.921875,19.0625,1.0067,1.0067,3223.91,298409,1,0,0,0,0,0,0,0,19.065911,18.957031,0.10888,106.4632708637479,29.582530465566823
3041,283735920,2272,1690354117.92,5,37,1,0.0,29.579918348524306,106.46721408420137,232.843,-12.785,-14.144,0.024,2.412,0.022,222.164,-0.791941347697353,1.048922315321365,0.165987706714343,0.263,0.246,9.102,50,50,86,142,268,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008359,0.019326,0.913924,-0.405338,18.9375,18.921875,18.9375,19.0625,1.0067,1.0067,3223.92,298410,1,0,0,0,0,0,0,0,19.065911,18.964844,0.101067,106.46327059179617,29.582530464868615
3042,283735930,2272,1690354117.93,5,37,1,0.0,29.579918348524306,106.46721435546876,232.843,-12.785,-14.144,0.024,2.409,0.029,222.166,-0.335975117204939,0.672950160353935,0.121990965175601,0.363,0.335,8.576,50,50,86,142,268,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008292,0.019324,0.91393,-0.405327,18.9375,18.921875,18.9375,19.0625,1.0067,1.0067,3223.93,298411,1,0,0,0,0,0,0,0,19.065911,18.964844,0.101067,106.4632708637479,29.582530465566823
3043,283735940,2272,1690354117.94,5,37,1,0.0,29.579912923177083,106.46720893012152,232.842,-12.785,-14.144,0.024,2.406,0.017,222.167,-0.354973710142122,-1.156914317280097,0.215984003917458,0.475,0.589,9.089,50,50,86,142,268,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008372,0.019255,0.913937,-0.405313,18.9375,18.921875,18.9375,19.0625,1.0067,1.0067,3223.94,298412,1,0,0,0,0,0,0,0,19.065911,18.964844,0.101067,106.46326542504539,29.582525028047648
3044,283735950,2272,1690354117.95,5,37,1,0.0,29.579912923177083,106.4672097439236,232.842,-12.785,-14.144,0.024,2.396,0.002,222.169,-0.966928387908258,-1.469891137771601,0.217983855805583,0.598,0.412,10.445,50,50,86,142,268,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008455,0.019126,0.913945,-0.405298,18.96875,19.0,18.96875,19.03125,1.0067,1.0067,3223.95,298413,1,0,0,0,0,0,0,0,19.065911,18.992188,0.073723,106.46326624090038,29.58252503014216
3045,283735960,2272,1690354117.96,5,37,1,0.0,29.579912651909723,106.46720893012152,232.842,-12.785,-14.144,0.024,2.39,0.005,222.172,-0.519961490912404,0.36397304363868,0.283978968113695,0.369,0.375,10.117,50,50,86,142,268,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008412,0.019092,0.913956,-0.405276,18.96875,19.0,18.96875,19.03125,1.0067,1.0067,3223.96,298414,1,0,0,0,0,0,0,0,19.065911,18.992188,0.073723,106.46326542506195,29.582524756869876
3046,283735970,2272,1690354117.97,5,37,1,0.0,29.579913736979165,106.46720458984375,232.842,-12.842,-14.164,-0.067,2.388,0.016,222.174,-0.209984448253087,1.114917427629477,0.221983559581832,0.141,0.354,9.088,50,50,86,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008315,0.019115,0.913965,-0.405256,18.953125,18.953125,18.953125,19.0625,1.0067,1.0067,3223.97,298415,1,0,0,0,0,0,0,0,19.118992,18.980469,0.138523,106.46326107376949,29.582525830410503
3047,283735980,2272,1690354117.98,5,37,1,0.0,29.579908311631943,106.46720404730902,232.841,-12.842,-14.164,-0.067,2.383,0.02,222.177,-0.495963268254908,0.397970525736799,0.251981337903701,0.329,0.256,9.079,50,50,86,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008266,0.01909,0.913975,-0.405236,18.953125,18.953125,18.953125,19.0625,1.0067,1.0067,3223.98,298416,1,0,0,0,0,0,0,0,19.118992,18.980469,0.138523,106.46326053019733,29.582520405458833
3048,283735990,2272,1690354117.99,5,37,1,0.0,29.579908311631943,106.46720458984375,232.841,-12.842,-14.164,-0.067,2.39,0.022,222.179,0.610954751822072,0.148988965665283,0.149988891609346,0.371,0.623,9.174,50,50,86,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008276,0.019144,0.91398,-0.405224,19.0,18.96875,19.0,19.0625,1.0067,1.0067,3223.99,298417,1,0,0,0,0,0,0,0,19.118992,19.007812,0.11118,106.46326107410057,29.582520406855107
3049,283736000,2272,1690354118.0,5,37,1,0.0,29.579908311631943,106.46720404730902,232.841,-12.842,-14.164,-0.067,2.392,0.011,222.181,0.278979338393384,-1.067920908258551,0.261980597344325,0.391,0.434,9.303,50,50,86,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008372,0.019128,0.913987,-0.405204,19.0,18.96875,19.0,19.0625,1.0067,1.0067,3224.0,298418,1,0,0,0,0,0,0,0,19.118992,19.007812,0.11118,106.46326053019733,29.582520405458833
3050,283736010,2272,1690354118.01,5,37,1,0.0,29.579907769097225,106.46719970703124,232.84,-12.842,-14.164,-0.067,2.397,0.005,222.182,0.496963194198968,-0.570957714059582,0.13898970622466,0.264,0.296,9.372,50,50,86,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008434,0.019147,0.913991,-0.405195,19.0,18.96875,19.0,19.0625,1.0067,1.0067,3224.01,298419,1,0,0,0,0,0,0,0,19.118992,19.007812,0.11118,106.46325617900477,29.582519851933395
3051,283736020,2272,1690354118.02,5,37,1,0.0,29.579907769097225,106.46719943576387,232.84,-12.842,-14.164,-0.067,2.408,-0.012,222.182,1.119917057349789,-1.71587292001093,0.066995038252174,0.107,0.638,9.984,50,50,87,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.00861,0.019176,0.91399,-0.405192,19.015625,19.0,19.015625,19.09375,1.0067,1.0067,3224.02,298420,1,0,0,0,0,0,0,0,19.118992,19.03125,0.087742,106.46325590705318,29.582519851235293
3052,283736030,2272,1690354118.03,5,37,1,0.0,29.57990370008681,106.46719970703124,232.839,-12.842,-14.164,-0.067,2.41,-0.017,222.182,0.156988373217782,-0.535960306017401,0.050996223147177,0.161,0.317,9.661,50,50,87,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008656,0.019171,0.913991,-0.405189,19.015625,19.0,19.015625,19.09375,1.0067,1.0067,3224.03,298421,1,0,0,0,0,0,0,0,19.118992,19.03125,0.087742,106.4632561792531,29.582515784266874
3053,283736040,2272,1690354118.04,5,37,1,0.0,29.57990342881945,106.46719428168404,232.839,-12.842,-14.164,-0.067,2.429,-0.022,222.184,1.877860922949022,-0.462965712100852,0.185986225595589,0.299,0.274,8.653,50,50,87,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008759,0.019305,0.913994,-0.405173,19.015625,19.0,19.015625,19.09375,1.0067,1.0067,3224.04,298422,1,0,0,0,0,0,0,0,19.118992,19.03125,0.087742,106.46325074023837,29.582515499127407
3054,283736050,2272,1690354118.05,5,37,1,0.0,29.579903157552085,106.46719482421877,232.838,-12.842,-14.164,-0.067,2.438,-0.04,222.185,0.864935941613899,-1.871861367284651,0.205984744476835,0.286,0.422,9.179,50,50,87,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.008939,0.019308,0.913998,-0.405159,19.03125,19.015625,19.03125,19.109375,1.0067,1.0067,3224.05,298423,1,0,0,0,0,0,0,0,19.118992,19.046875,0.072117,106.463251284158,29.582515229345773
3055,283736060,2272,1690354118.06,5,37,1,0.0,29.579903157552085,106.46719428168404,232.838,-12.842,-14.164,-0.067,2.445,-0.065,222.185,0.81793942224297,-2.484815970994849,0.078994149580921,0.304,0.58,10.208,50,50,86,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.009164,0.019282,0.913998,-0.405157,19.03125,19.015625,19.03125,19.109375,1.0067,1.0067,3224.06,298424,1,0,0,0,0,0,0,0,19.118992,19.046875,0.072117,106.46325074025492,29.582515227949635
3056,283736070,2272,1690354118.07,5,42,1,0.0,29.579897732204863,106.46719401041666,232.838,-12.842,-14.164,-0.067,2.457,-0.087,222.184,1.176912836161341,-2.155840335398348,0.002999777832186,0.393,0.411,9.972,50,50,86,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.009377,0.0193,0.913994,-0.405159,19.03125,19.015625,19.03125,19.109375,1.0067,1.0067,3224.07,298425,1,0,0,0,0,0,0,0,19.118992,19.046875,0.072117,106.46325046863443,29.582509803696244
3057,283736080,2272,1690354118.08,5,42,1,0.0,29.579898817274305,106.46718939887153,232.837,-12.842,-14.164,-0.067,2.463,-0.108,222.184,0.601955418325511,-2.162839817006784,0.149988891609346,0.248,0.623,10.137,50,50,87,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.009571,0.019271,0.913996,-0.405151,19.03125,19.046875,19.03125,19.0625,1.0067,1.0067,3224.08,298426,1,0,0,0,0,0,0,0,19.118992,19.042969,0.076023,106.4632458453923,29.582510876540486
3058,283736090,2272,1690354118.09,5,42,1,0.0,29.579898546006945,106.46718912760416,232.837,-12.842,-14.164,-0.067,2.458,-0.124,222.185,-0.509962231471781,-1.584882621338767,0.157988299161844,0.201,0.541,9.631,50,50,87,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.00968,0.019175,0.914002,-0.405141,19.03125,19.046875,19.03125,19.0625,1.0067,1.0067,3224.09,298427,1,0,0,0,0,0,0,0,19.118992,19.042969,0.076023,106.46324557345734,29.58251060466469
3059,283736100,2272,1690354118.1,5,42,1,0.0,29.579898546006945,106.46718939887153,232.836,-12.842,-14.164,-0.067,2.45,-0.127,222.186,-0.812939792522662,-0.297977931330571,0.12599066895185,0.363,0.569,9.166,50,50,87,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.009675,0.0191,0.914007,-0.405133,19.03125,19.046875,19.03125,19.0625,1.0067,1.0067,3224.1,298428,1,0,0,0,0,0,0,0,19.118992,19.042969,0.076023,106.46324584540885,29.58251060536272
3060,283736110,2272,1690354118.11,5,42,1,0.0,29.579893391927083,106.4671839735243,232.836,-12.842,-14.164,-0.067,2.444,-0.15,222.187,-0.555958824898647,-2.323827894000816,0.1909858553159,0.265,0.438,9.079,50,50,87,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.009838,0.018973,0.914012,-0.405123,19.03125,19.046875,19.03125,19.125,1.0067,1.0067,3224.11,298429,1,0,0,0,0,0,0,0,19.118992,19.058594,0.060398,106.46324040669366,29.582505439024928
3061,283736120,2272,1690354118.12,5,42,1,0.0,29.57989312065972,106.46718451605902,232.835,-12.842,-14.164,-0.067,2.431,-0.183,222.187,-1.28790461595226,-3.349751912608749,0.131990224616224,0.407,0.309,10.417,50,50,87,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.010058,0.018753,0.914016,-0.405119,19.03125,19.046875,19.03125,19.125,1.0067,1.0067,3224.12,298430,1,0,0,0,0,0,0,0,19.118992,19.058594,0.060398,106.46324095061316,29.582505169243152
3062,283736130,2272,1690354118.13,5,42,1,0.0,29.57989312065972,106.4671839735243,232.835,-12.842,-14.164,-0.067,2.43,-0.208,222.188,-0.107992001958731,-2.461817674281416,0.169987410490592,0.431,0.306,10.516,50,50,87,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.010251,0.018658,0.91402,-0.40511,19.0625,19.03125,19.0625,19.15625,1.0067,1.0067,3224.13,298431,1,0,0,0,0,0,0,0,19.118992,19.078125,0.040867,106.46324040671021,29.58250516784716
3063,283736140,2272,1690354118.14,5,42,1,0.0,29.57989284939236,106.46717936197916,232.835,-12.842,-14.164,-0.067,2.436,-0.232,222.188,0.593956010773012,-2.459817822393291,0.129990372728099,0.19,0.342,10.293,50,50,87,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.010465,0.01862,0.914021,-0.405103,19.0625,19.03125,19.0625,19.15625,1.0067,1.0067,3224.14,298432,1,0,0,0,0,0,0,0,19.118992,19.078125,0.040867,106.46323578355218,29.58250488480377
3064,283736150,2272,1690354118.15,5,42,1,0.0,29.579888509114586,106.4671790907118,232.834,-12.842,-14.164,-0.067,2.433,-0.26,222.189,-0.332975339372752,-2.7407970126748,0.238982300630891,0.211,0.46,10.535,50,50,87,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.010672,0.018496,0.914028,-0.405089,19.0625,19.03125,19.0625,19.15625,1.0067,1.0067,3224.15,298433,1,0,0,0,0,0,0,0,19.118992,19.078125,0.040867,106.4632355118656,29.582500545261603
3065,283736160,2272,1690354118.16,5,42,1,0.0,29.579888509114586,106.46717963324652,232.834,-12.842,-14.164,-0.067,2.435,-0.278,222.19,0.183986373707464,-1.845863292739031,0.169987410490592,0.402,0.414,10.529,50,50,87,142,263,169,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.010824,0.018445,0.914031,-0.405079,19.0625,19.046875,19.0625,19.125,1.0067,1.0067,3224.16,298434,1,0,0,0,0,0,0,0,19.118992,19.074219,0.044773,106.46323605576846,29.582500546657528
3066,283736170,2272,1690354118.17,5,42,1,0.0,29.579888509114586,106.4671790907118,232.834,-12.862,-14.264,0.036,2.435,-0.295,222.191,0.003999703776248,-1.736871364836239,0.170987336434654,0.484,0.388,10.519,50,50,87,139,270,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.010962,0.018385,0.914036,-0.405068,19.0625,19.046875,19.0625,19.125,1.0067,1.0067,3224.17,298435,1,0,0,0,0,0,0,0,19.206581,19.074219,0.132362,106.4632355118656,29.582500545261603
3067,283736180,2272,1690354118.18,5,42,1,0.0,29.57988823784722,106.46717475043403,232.834,-12.862,-14.264,0.036,2.438,-0.311,222.192,0.299977783218692,-1.539885953855963,0.158988225105906,0.505,0.315,10.597,50,50,87,139,270,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.011095,0.018354,0.914039,-0.405058,19.0625,19.046875,19.0625,19.125,1.0067,1.0067,3224.18,298436,1,0,0,0,0,0,0,0,19.206581,19.074219,0.132362,106.4632311606596,29.58250026291672
3068,283736190,2272,1690354118.19,5,42,1,0.0,29.57988796657986,106.4671742078993,232.834,-12.862,-14.264,0.036,2.439,-0.325,222.193,0.118991187343414,-1.469891137771601,0.158988225105906,0.455,0.35,11.181,50,50,87,139,270,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.011217,0.018312,0.914043,-0.405047,19.0625,19.0625,19.0625,19.125,1.0067,1.0067,3224.19,298437,1,0,0,0,0,0,0,0,19.206581,19.078125,0.128456,106.46323061677337,29.582499990343106
3069,283736200,2272,1690354118.2,5,42,1,0.0,29.5798828125,106.46717475043403,232.834,-12.862,-14.264,0.036,2.45,-0.332,222.194,1.07692024175511,-0.631953196647383,0.147989039721221,0.288,0.452,11.011,50,50,87,139,270,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.011305,0.018376,0.914046,-0.405036,19.0625,19.0625,19.0625,19.125,1.0067,1.0067,3224.2,298438,1,0,0,0,0,0,0,0,19.206581,19.078125,0.128456,106.46323116099069,29.58249483936149
3070,283736210,2272,1690354118.21,5,42,1,0.0,29.5798828125,106.4671693250868,232.835,-12.862,-14.264,0.036,2.455,-0.332,222.196,0.507962379583654,-0.08999333496561,0.221983559581832,0.431,0.664,10.934,50,50,87,139,270,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.011328,0.018413,0.914053,-0.405019,19.0625,19.0625,19.0625,19.125,1.0067,1.0067,3224.21,298439,1,0,0,0,0,0,0,0,19.206581,19.078125,0.128456,106.46322572196323,29.582494825403277
3071,283736220,2272,1690354118.22,5,42,1,0.0,29.579883626302085,106.46716878255208,232.835,-12.862,-14.264,0.036,2.457,-0.324,222.198,0.245981782239328,0.802940533082036,0.149988891609346,0.504,0.571,10.253,50,50,87,139,270,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.011273,0.018461,0.914058,-0.405005,19.0625,19.03125,19.0625,19.140625,1.0067,1.0067,3224.22,298440,1,0,0,0,0,0,0,0,19.206581,19.074219,0.132362,106.46322517801087,29.582495637540784
3072,283736230,2272,1690354118.23,5,42,1,0.0,29.579883355034724,106.46716959635415,232.836,-12.862,-14.264,0.036,2.456,-0.327,222.198,-0.09899266846217,-0.277979412449324,0.035997333986242,0.517,0.38,10.62,50,50,87,139,270,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.011291,0.018444,0.914059,-0.405003,19.0625,19.03125,19.0625,19.140625,1.0067,1.0067,3224.23,298441,1,0,0,0,0,0,0,0,19.206581,19.074219,0.132362,106.46322599388147,29.582495368456694
3073,283736240,2272,1690354118.24,5,42,1,0.0,29.579878200954862,106.46716878255208,232.836,-12.862,-14.264,0.036,2.466,-0.325,222.198,0.980927351125127,0.248981560071514,-0.027997926433746,0.385,0.36,10.879,50,50,88,139,270,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.00331,-0.011306,0.018532,0.914057,-0.405004,19.0625,19.03125,19.0625,19.140625,1.0067,1.0067,3224.24,298442,1,0,0,0,0,0,0,0,19.206581,19.074219,0.132362,106.46322517834196,29.582490213985583
3074,283736250,2272,1690354118.25,5,42,1,0.0,29.579877929687495,106.46716444227432,232.837,-12.862,-14.264,0.036,2.479,-0.321,222.197,1.330901431546937,0.316976524267752,-0.049996297203117,0.337,0.581,11.25,50,50,88,139,270,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.011327,0.018649,0.914053,-0.405006,19.0625,19.015625,19.0625,19.140625,1.0067,1.0067,3224.25,298443,1,0,0,0,0,0,0,0,19.206581,19.070312,0.136268,106.46322082713723,29.582489931641856
3075,283736260,2272,1690354118.26,5,42,1,0.0,29.579877929687495,106.46716389973957,232.838,-12.862,-14.264,0.036,2.491,-0.307,222.198,1.172913132385091,1.316902468330065,-0.042996815594681,0.394,0.662,10.925,50,50,87,139,270,172,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.011256,0.01879,0.914051,-0.405007,19.0625,19.015625,19.0625,19.140625,1.0067,1.0067,3224.26,298444,1,0,0,0,0,0,0,0,19.206581,19.070312,0.136268,106.46322028323459,29.582489930246144
3076,283736270,2272,1690354118.27,5,42,1,0.0,29.579878743489584,106.46716444227432,232.839,-12.855,-14.274,0.145,2.49,-0.278,222.198,-0.12499074300779,2.903784941556955,-0.045996593426868,0.489,0.598,10.449,50,50,87,127,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.01102,0.018883,0.914052,-0.405007,19.0625,19.015625,19.0625,19.140625,1.0067,1.0067,3224.27,298445,1,0,0,0,0,0,0,0,19.209323,19.070312,0.139011,106.46322082708758,29.582490745175136
3077,283736280,2272,1690354118.28,5,42,1,0.0,29.579873860677083,106.46715901692708,232.839,-12.855,-14.274,0.145,2.486,-0.249,222.199,-0.417969044618048,2.94478190526351,-0.067994964196239,0.551,0.217,10.287,50,50,87,127,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.01077,0.018954,0.914053,-0.405008,19.0625,19.046875,19.0625,19.15625,1.0067,1.0067,3224.28,298446,1,0,0,0,0,0,0,0,19.209323,19.082031,0.127292,106.46321538835967,29.582485850018713
3078,283736290,2272,1690354118.29,5,42,1,0.0,29.57987331814236,106.4671595594618,232.84,-12.855,-14.274,0.145,2.499,-0.227,222.198,1.313902690497877,2.199837076937087,-0.151988743497473,0.537,0.163,10.512,50,50,88,127,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.01064,0.019138,0.914048,-0.405015,19.0625,19.046875,19.0625,19.15625,1.0067,1.0067,3224.29,298447,1,0,0,0,0,0,0,0,19.209323,19.082031,0.127292,106.46321593229533,29.582485309058843
3079,283736300,2272,1690354118.3,5,42,1,0.0,29.57987331814236,106.46715901692708,232.841,-12.855,-14.274,0.145,2.514,-0.195,222.198,1.55288499112877,3.150766649740346,-0.190985855315903,0.457,0.177,10.693,50,50,88,127,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.010443,0.019373,0.914041,-0.405024,19.0625,19.046875,19.0625,19.15625,1.0067,1.0067,3224.3,298448,1,0,0,0,0,0,0,0,19.209323,19.082031,0.127292,106.46321538839278,29.582485307663198
3080,283736310,2272,1690354118.31,5,42,1,0.0,29.57987331814236,106.4671546766493,232.842,-12.855,-14.274,0.145,2.539,-0.164,222.198,2.520813304981089,3.141767316243786,-0.07299459391655,0.384,0.539,10.332,50,50,88,127,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.010281,0.019684,0.914037,-0.405023,19.0625,19.03125,19.0625,19.15625,1.0067,1.0067,3224.31,298449,1,0,0,0,0,0,0,0,19.209323,19.078125,0.131198,106.46321103717268,29.582485296498326
3081,283736320,2272,1690354118.32,5,42,1,0.0,29.57987277560764,106.46715413411458,232.843,-12.855,-14.274,0.145,2.553,-0.124,222.199,1.332901283435062,3.977705405479879,-0.099992594406233,0.428,0.604,10.182,50,50,88,127,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.010011,0.019932,0.914034,-0.405023,19.0625,19.03125,19.0625,19.15625,1.0067,1.0067,3224.32,298450,1,0,0,0,0,0,0,0,19.209323,19.078125,0.131198,106.46321049330332,29.582484752747238
3082,283736330,2272,1690354118.33,5,42,1,0.0,29.57986870659722,106.4671546766493,232.844,-12.855,-14.274,0.145,2.557,-0.072,222.199,0.409969637065547,5.222613205837458,-0.207984596364962,0.522,0.252,9.705,50,50,88,127,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.009608,0.020149,0.91403,-0.40503,19.046875,19.015625,19.046875,19.1875,1.0067,1.0067,3224.33,298451,1,0,0,0,0,0,0,0,19.209323,19.074219,0.135105,106.46321103745412,29.582480686476462
3083,283736340,2272,1690354118.34,5,42,1,0.0,29.57986870659722,106.46715413411458,232.846,-12.855,-14.274,0.145,2.575,-0.033,222.199,1.819865218193408,3.882712440793959,-0.227983115246209,0.42,0.244,9.399,50,50,88,127,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.009362,0.020433,0.914022,-0.40504,19.046875,19.015625,19.046875,19.1875,1.0067,1.0067,3224.34,298452,1,0,0,0,0,0,0,0,19.209323,19.074219,0.135105,106.46321049355164,29.582480685080885
3084,283736350,2272,1690354118.35,5,42,1,0.0,29.57986870659722,106.46714952256944,232.847,-12.855,-14.274,0.145,2.587,0.007,222.199,1.199911132874774,3.947707627158009,-0.175986966154968,0.385,0.291,9.808,50,50,88,127,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.009089,0.020668,0.914017,-0.405046,19.046875,19.015625,19.046875,19.1875,1.0067,1.0067,3224.35,298453,1,0,0,0,0,0,0,0,19.209323,19.074219,0.135105,106.46320587038096,29.582480673218807
