,sec_of_week,gps_week_number,utc,position_type,numsv,ins_status,temperature,latitude,longitude,altitude,north_velocity,east_velocity,ground_velocity,roll,pitch,heading,x_angular_velocity,y_angular_velocity,z_angular_velocity,x_acc,y_acc,z_acc,latitude_std,longitude_std,altitude_std,north_velocity_std,east_velocity_std,ground_velocity_std,roll_std,pitch_std,heading_std,atb_0,atb_1,atb_2,q_x,q_y,q_z,q_w,fl_wheel_vel,fr_wheel_vel,rl_wheel_vel,rr_wheel_vel,l_wheel_factor,r_wheel_factor,time_stamp,seq,time_valid,timestamp_sab_vehicle,x_angular_velocity_bias,y_angular_velocity_bias,z_angular_velocity_bias,x_acc_bias,y_acc_bias,z_acc_bias,gps_velocity,wheel_speed,dv,sec_of_week_last_three,new_longitude,new_latitude
1642,284393310,2272,1690354775.62,1,0,0,0.0,29.49681966145833,106.4457994249132,317.335,-3.85,10.772,0.532,0.105,-0.889,1.699,0.636952826367692,0.234982596854642,7.501444432355469,0.487,1.513,9.751,59,134,85,728,872,871,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004742,0.006206,0.696518,0.717495,10.75,10.921875,10.75,11.0,1.0052,1.0052,3881.31,364149,1,0,0,0,0,0,0,0,11.439339,10.855469,0.583871,0.31,106.44181471097369,29.499415296085775
1643,284393320,2272,1690354775.6399999,1,0,0,0.0,29.49681966145833,106.4457994249132,317.337,-3.85,10.772,0.532,0.107,-0.888,1.773,0.313976746435565,0.103992298182479,7.46244732053704,0.446,1.616,9.81,59,134,86,728,872,871,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.00472,0.006216,0.696051,0.717949,10.75,10.921875,10.75,11.0,1.0052,1.0052,3881.32,364150,1,0,0,0,0,0,0,0,11.439339,10.855469,0.583871,0.32,106.44181471097369,29.499415296085775
1644,284393330,2272,1690354775.6599998,1,0,0,0.0,29.49681966145833,106.44579969618056,317.339,-3.85,10.772,0.532,0.102,-0.888,1.848,-0.35397378419806,0.057995704755613,7.436449245991419,0.414,1.613,9.938,59,135,86,728,872,871,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004743,0.006188,0.695585,0.718401,10.75,10.953125,10.75,11.0,1.0052,1.0052,3881.33,364151,1,0,0,0,0,0,0,0,11.439339,10.863281,0.576058,0.33,106.44181498271618,29.499415296596304
1645,284393340,2272,1690354775.6799998,1,0,0,0.0,29.49681966145833,106.44579969618056,317.341,-3.85,10.772,0.532,0.098,-0.88,1.922,-0.291978375666197,0.79194134769735,7.472446579977661,0.434,1.384,9.321,59,135,86,728,872,871,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004718,0.006117,0.695117,0.718854,10.75,10.953125,10.75,11.0,1.0052,1.0052,3881.34,364152,1,0,0,0,0,0,0,0,11.439339,10.863281,0.576058,0.34,106.44181498271618,29.499415296596304
1646,284393350,2272,1690354775.6999998,1,0,0,0.0,29.49681966145833,106.44579969618056,317.342,-3.85,10.772,0.532,0.1,-0.878,1.997,0.312976820491503,0.269980004896823,7.492445098858909,0.304,1.425,9.519,59,136,86,728,872,871,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004686,0.006117,0.694647,0.719309,10.75,10.953125,10.75,11.0,1.0052,1.0052,3881.35,364153,1,0,0,0,0,0,0,0,11.439339,10.863281,0.576058,0.35,106.44181498271618,29.499415296596304
1647,284393360,2272,1690354775.7199998,1,0,0,0.0,29.49681966145833,106.4458048502604,317.344,-3.85,10.772,0.532,0.097,-0.881,2.072,-0.242982004407143,-0.269980004896826,7.464447172425164,0.484,1.346,9.493,59,136,86,728,872,871,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004722,0.006116,0.694178,0.719761,10.75,10.953125,10.75,11.0,1.0052,1.0052,3881.36,364154,1,0,0,0,0,0,0,0,11.439339,10.863281,0.576058,0.36,106.44182014582421,29.499415306296882
1648,284393370,2272,1690354775.7399998,1,0,0,0.0,29.49681966145833,106.4458048502604,317.346,-4.741,10.211,0.359,0.1,-0.879,2.147,0.427968304058668,0.175986966154966,7.542441396062024,0.518,1.512,10.035,59,136,86,686,873,833,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004688,0.006128,0.693705,0.720218,10.75,10.9375,10.75,11.03125,1.0052,1.0052,3881.37,364155,1,0,0,0,0,0,0,0,11.257957,10.867188,0.39077,0.37,106.44182014582421,29.499415306296882
1649,284393380,2272,1690354775.7600002,1,0,0,0.0,29.49681966145833,106.44580539279512,317.348,-4.741,10.211,0.359,0.097,-0.877,2.222,-0.114991483567167,0.212984226085271,7.494444950747034,0.434,1.521,9.802,59,137,87,686,873,833,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004687,0.006105,0.693234,0.720671,10.75,10.9375,10.75,11.03125,1.0052,1.0052,3881.38,364156,1,0,0,0,0,0,0,0,11.257957,10.867188,0.39077,0.38,106.44182068930932,29.499415307318056
1650,284393390,2272,1690354775.7800002,1,0,0,0.0,29.496819932725696,106.44580430772568,317.349,-4.741,10.211,0.359,0.095,-0.875,2.297,-0.14198948405685,0.200985114756524,7.489445321026722,0.386,1.377,9.451,59,137,87,686,873,833,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004688,0.006081,0.692763,0.721124,10.75,10.9375,10.75,11.03125,1.0052,1.0052,3881.39,364157,1,0,0,0,0,0,0,0,11.257957,10.867188,0.39077,0.39,106.44181960232248,29.499415576425648
1651,284393400,2272,1690354775.8000002,1,0,0,0.0,29.496819932725696,106.44580946180557,317.351,-4.741,10.211,0.359,0.094,-0.875,2.372,0.065995112308111,-0.002999777832188,7.487445469138597,0.403,1.405,9.682,59,138,87,686,873,833,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004688,0.006082,0.692291,0.721576,10.75,10.953125,10.75,11.0,1.0052,1.0052,3881.4,364158,1,0,0,0,0,0,0,0,11.257957,10.863281,0.394676,0.4,106.44182476543156,29.499415586127128
1652,284393410,2272,1690354775.8200002,1,0,0,0.0,29.496819932725696,106.44580946180557,317.353,-4.741,10.211,0.359,0.095,-0.877,2.447,0.148988965665283,-0.152988669441535,7.556440359278897,0.457,1.446,9.705,59,138,87,686,873,833,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004692,0.006098,0.691815,0.722033,10.75,10.953125,10.75,11.0,1.0052,1.0052,3881.41,364159,1,0,0,0,0,0,0,0,11.257957,10.863281,0.394676,0.41,106.44182476543156,29.499415586127128
1653,284393420,2272,1690354775.8400002,1,0,0,0.0,29.496819932725696,106.44580973307292,317.354,-4.741,10.211,0.359,0.095,-0.874,2.522,0.120991039231538,0.274979634617135,7.492445098858909,0.403,1.523,9.822,59,139,87,686,873,833,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004672,0.006085,0.691343,0.722485,10.75,10.953125,10.75,11.0,1.0052,1.0052,3881.42,364160,1,0,0,0,0,0,0,0,11.257957,10.863281,0.394676,0.42,106.44182503717417,29.49941558663776
1654,284393430,2272,1690354775.8600001,1,0,0,0.0,29.496819932725696,106.44581000434027,317.356,-4.741,10.211,0.359,0.094,-0.869,2.598,0.076994297692797,0.508962305527716,7.519443099348591,0.485,1.42,9.498,60,139,87,686,873,833,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004641,0.006055,0.690869,0.722939,10.75,10.953125,10.75,11.03125,1.0052,1.0052,3881.43,364161,1,0,0,0,0,0,0,0,11.257957,10.871094,0.386864,0.43,106.44182530891678,29.499415587148395
1655,284393440,2272,1690354775.88,1,0,0,0.0,29.496819932725696,106.44581000434027,317.358,-4.741,10.211,0.359,0.09,-0.867,2.672,-0.303977486994944,0.302977561050879,7.461447394592977,0.311,1.483,9.503,60,139,88,686,873,833,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004646,0.006014,0.690399,0.723388,10.75,10.953125,10.75,11.03125,1.0052,1.0052,3881.44,364162,1,0,0,0,0,0,0,0,11.257957,10.871094,0.386864,0.44,106.44182530891678,29.499415587148395
1656,284393450,2272,1690354775.9,1,0,0,0.0,29.496819932725696,106.44581515842015,317.359,-4.741,10.211,0.359,0.088,-0.865,2.747,-0.15498852132966,0.130990298672162,7.465447098369227,0.339,1.403,9.719,60,140,88,686,873,833,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004652,0.005994,0.689928,0.723838,10.75,11.0,10.75,11.015625,1.0052,1.0052,3881.45,364163,1,0,0,0,0,0,0,0,11.257957,10.878906,0.379051,0.45,106.44183047202708,29.499415596850994
1657,284393460,2272,1690354775.92,1,0,0,0.0,29.496820203993057,106.44581515842015,317.361,-4.741,10.211,0.359,0.089,-0.865,2.823,0.236982448742767,0.051996149091239,7.565439692775458,0.335,1.362,9.983,60,140,87,686,873,833,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004638,0.006002,0.689449,0.724293,10.75,11.0,10.75,11.015625,1.0052,1.0052,3881.46,364164,1,0,0,0,0,0,0,0,11.257957,10.878906,0.379051,0.46,106.44183047201047,29.499415868000913
1658,284393470,2272,1690354775.94,1,0,0,0.0,29.496820203993057,106.44581434461804,317.363,-4.076,10.594,0.271,0.095,-0.865,2.898,0.732945716997674,0.071994667972485,7.541441470117962,0.369,1.416,9.959,60,141,88,735,851,780,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004591,0.006039,0.688972,0.724747,10.765625,11.0,10.765625,11.0,1.0052,1.0052,3881.47,364165,1,0,0,0,0,0,0,0,11.351062,10.882812,0.46825,0.47,106.44182965678243,29.49941586646886
1659,284393480,2272,1690354775.96,1,0,0,0.0,29.496820203993057,106.44581434461804,317.364,-4.076,10.594,0.271,0.098,-0.867,2.974,0.413969340841796,-0.228983041190271,7.594437545153264,0.411,1.473,9.967,60,141,88,735,851,780,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004583,0.006075,0.688492,0.725203,10.765625,11.0,10.765625,11.0,1.0052,1.0052,3881.48,364166,1,0,0,0,0,0,0,0,11.351062,10.882812,0.46825,0.48,106.44182965678243,29.49941586646886
1660,284393490,2272,1690354775.98,1,0,0,0.0,29.496820203993057,106.44581949869792,317.366,-4.076,10.594,0.271,0.099,-0.863,3.049,0.218983781749645,0.378971932799615,7.483445765362347,0.375,1.495,9.783,60,142,88,735,851,780,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.00455,0.006062,0.688018,0.725653,10.78125,11.0,10.78125,11.03125,1.0052,1.0052,3881.49,364167,1,0,0,0,0,0,0,0,11.351062,10.898438,0.452625,0.49,106.44183481989369,29.499415876172307
1661,284393500,2272,1690354776.0,1,0,0,0.0,29.496820203993057,106.44581976996528,317.367,-4.076,10.594,0.271,0.098,-0.861,3.124,0.035997333986242,0.253981189791826,7.574439026272017,0.256,1.468,9.723,60,142,88,735,851,780,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004537,0.006045,0.687539,0.726108,10.78125,11.0,10.78125,11.03125,1.0052,1.0052,3881.5,364168,1,0,0,0,0,0,0,0,11.351062,10.898438,0.452625,0.5,106.44183509163642,29.49941587668304
1662,284393510,2272,1690354776.02,1,0,0,0.0,29.496820203993057,106.44582004123264,317.369,-4.076,10.594,0.271,0.094,-0.861,3.2,-0.306977264827131,-0.006999481608438,7.605436730537949,0.311,1.422,10.015,60,142,88,735,851,780,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004561,0.006024,0.687057,0.726564,10.78125,11.0,10.78125,11.03125,1.0052,1.0052,3881.51,364169,1,0,0,0,0,0,0,0,11.351062,10.898438,0.452625,0.51,106.44183536337916,29.49941587719378
1663,284393520,2272,1690354776.04,1,0,0,0.0,29.496824544270837,106.44582004123264,317.371,-4.076,10.594,0.271,0.096,-0.854,3.276,0.347974228533683,0.705947716507991,7.572439174383893,0.457,1.459,9.863,60,143,88,735,851,780,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004501,0.005998,0.686577,0.727018,10.78125,11.0,10.78125,11.03125,1.0052,1.0052,3881.52,364170,1,0,0,0,0,0,0,0,11.351062,10.898438,0.452625,0.52,106.44183536311327,29.499420215592504
1664,284393530,2272,1690354776.06,1,0,0,0.0,29.496824544270837,106.44582004123264,317.372,-4.076,10.594,0.271,0.095,-0.849,3.351,-0.079994075524986,0.520961416856464,7.516443321516404,0.332,1.46,9.428,60,143,89,735,851,780,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004479,0.005957,0.6861,0.727468,10.78125,11.0,10.78125,11.03125,1.0052,1.0052,3881.53,364171,1,0,0,0,0,0,0,0,11.351062,10.898438,0.452625,0.53,106.44183536311327,29.499420215592504
1665,284393540,2272,1690354776.08,1,0,0,0.0,29.496824544270837,106.44582519531248,317.374,-4.076,10.594,0.271,0.097,-0.85,3.427,0.312976820491503,-0.073994519860613,7.53644184039765,0.256,1.43,9.674,60,144,89,735,851,780,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004468,0.005978,0.685621,0.727919,10.78125,11.0,10.78125,11.046875,1.0052,1.0052,3881.54,364172,1,0,0,0,0,0,0,0,11.351062,10.902344,0.448718,0.54,106.44184052622575,29.499420225297072
1666,284393550,2272,1690354776.1,1,0,0,0.0,29.496824544270837,106.44582519531248,317.376,-4.076,10.594,0.271,0.094,-0.853,3.502,-0.18098659587528,-0.224983337414022,7.497444728579219,0.285,1.505,10.073,60,144,89,735,851,780,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004497,0.005979,0.685145,0.728367,10.78125,11.0,10.78125,11.046875,1.0052,1.0052,3881.55,364173,1,0,0,0,0,0,0,0,11.351062,10.902344,0.448718,0.55,106.44184052622575,29.499420225297072
1667,284393560,2272,1690354776.12,1,0,0,0.0,29.496824815538197,106.44582438151042,317.377,-4.076,10.594,0.271,0.097,-0.859,3.578,0.478964527205846,-0.670950308465813,7.608436508370136,0.333,1.539,9.848,60,145,89,735,851,780,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.00451,0.006047,0.684661,0.728822,10.78125,11.0,10.78125,11.046875,1.0052,1.0052,3881.56,364174,1,0,0,0,0,0,0,0,11.351062,10.902344,0.448718,0.56,106.4418397109808,29.499420494914624
1668,284393570,2272,1690354776.1399999,1,0,0,0.0,29.496824815538197,106.44582465277776,317.379,-3.687,10.678,0.282,0.094,-0.865,3.654,-0.227983115246209,-0.517961639024279,7.616435915922636,0.403,1.47,9.685,60,145,89,735,840,784,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.00456,0.006064,0.684176,0.729276,10.78125,11.0,10.78125,11.046875,1.0052,1.0052,3881.57,364175,1,0,0,0,0,0,0,0,11.296621,10.902344,0.394278,0.57,106.44183998272356,29.49942049542541
1669,284393580,2272,1690354776.1599998,1,0,0,0.0,29.496824815538197,106.44582980685765,317.381,-3.687,10.678,0.282,0.094,-0.863,3.729,0.074994445804672,0.211984300141209,7.52344280312484,0.376,1.383,9.683,60,145,89,735,840,784,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004547,0.006052,0.683697,0.729726,10.78125,11.0,10.78125,11.046875,1.0052,1.0052,3881.58,364176,1,0,0,0,0,0,0,0,11.296621,10.902344,0.394278,0.58,106.44184514583709,29.49942050513088
1670,284393590,2272,1690354776.1799998,1,0,0,0.0,29.496824815538197,106.44582980685765,317.382,-3.687,10.678,0.282,0.092,-0.866,3.805,-0.017998666993123,-0.274979634617137,7.542441396062024,0.292,1.374,9.731,60,146,89,735,840,784,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004569,0.006065,0.683217,0.730175,10.796875,11.0,10.796875,11.046875,1.0052,1.0052,3881.59,364177,1,0,0,0,0,0,0,0,11.296621,10.910156,0.386465,0.59,106.44184514583709,29.49942050513088
1671,284393600,2272,1690354776.1999998,1,0,0,0.0,29.496825086805558,106.445830078125,317.384,-3.687,10.678,0.282,0.094,-0.871,3.881,0.325975857764313,-0.498963046087095,7.615435989978574,0.278,1.422,10.203,61,146,90,735,840,784,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004582,0.006114,0.682731,0.730629,10.796875,11.0,10.796875,11.046875,1.0052,1.0052,3881.6,364178,1,0,0,0,0,0,0,0,11.296621,10.910156,0.386465,0.6,106.44184541756331,29.49942077679164
1672,284393610,2272,1690354776.2199998,1,0,0,0.0,29.496825086805558,106.445830078125,317.386,-3.687,10.678,0.282,0.096,-0.868,3.957,0.313976746435565,0.297977931330568,7.616435915922636,0.276,1.621,9.821,60,147,89,735,840,784,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004548,0.006111,0.682246,0.731083,10.78125,11.0,10.78125,11.0625,1.0052,1.0052,3881.61,364179,1,0,0,0,0,0,0,0,11.296621,10.90625,0.390371,0.61,106.44184541756331,29.49942077679164
1673,284393620,2272,1690354776.2399998,1,0,0,0.0,29.496825086805558,106.445830078125,317.387,-3.687,10.678,0.282,0.097,-0.87,4.032,0.161988002938093,-0.169987410490595,7.560440063055146,0.378,1.49,9.837,60,147,89,735,840,784,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004552,0.006129,0.681763,0.731533,10.78125,11.0,10.78125,11.0625,1.0052,1.0052,3881.62,364180,1,0,0,0,0,0,0,0,11.296621,10.90625,0.390371,0.62,106.44184541756331,29.49942077679164
1674,284393630,2272,1690354776.2600002,1,0,0,0.0,29.496825086805558,106.44583523220484,317.389,-3.687,10.678,0.282,0.097,-0.868,4.108,0.111991705734978,0.221983559581832,7.595437471097326,0.322,1.428,9.616,61,148,90,735,840,784,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004536,0.006118,0.681278,0.731984,10.78125,11.0,10.78125,11.0625,1.0052,1.0052,3881.63,364181,1,0,0,0,0,0,0,0,11.296621,10.90625,0.390371,0.63,106.441850580678,29.499420786498177
1675,284393640,2272,1690354776.2800002,1,0,0,0.0,29.496825086805558,106.44583468967012,317.391,-3.687,10.678,0.282,0.104,-0.872,4.185,0.875935126998585,-0.41896897056211,7.626435175363258,0.313,1.371,9.466,61,148,90,735,840,784,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004509,0.006194,0.68079,0.732438,10.796875,11.03125,10.796875,11.0625,1.0052,1.0052,3881.64,364182,1,0,0,0,0,0,0,0,11.296621,10.921875,0.374746,0.64,106.44185003719218,29.49942078547639
1676,284393650,2272,1690354776.3000002,1,0,0,0.0,29.49682535807292,106.44583468967012,317.392,-3.687,10.678,0.282,0.104,-0.881,4.261,0.032997556154055,-0.823938977907347,7.642433990468256,0.228,1.407,10.004,61,149,90,735,840,784,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004561,0.006246,0.680301,0.732891,10.796875,11.03125,10.796875,11.0625,1.0052,1.0052,3881.65,364183,1,0,0,0,0,0,0,0,11.296621,10.921875,0.374746,0.65,106.44185003717556,29.499421056626307
1677,284393660,2272,1690354776.3200002,1,0,0,0.0,29.49682535807292,106.44583468967012,317.394,-3.687,10.678,0.282,0.11,-0.879,4.338,0.802940533082036,0.156988373217782,7.686430732006998,0.361,1.465,9.738,61,149,90,735,840,784,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004504,0.006281,0.679809,0.733348,10.8125,11.03125,10.8125,11.046875,1.0052,1.0052,3881.66,364184,1,0,0,0,0,0,0,0,11.296621,10.925781,0.37084,0.66,106.44185003717556,29.499421056626307
1678,284393670,2272,1690354776.3400002,1,0,0,0.0,29.49682535807292,106.44583984375,317.396,-3.742,10.153,0.149,0.114,-0.882,4.414,0.504962601751467,-0.296978005386508,7.588437989488891,0.362,1.53,9.673,61,149,90,664,752,835,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004494,0.006327,0.679323,0.733797,10.8125,11.03125,10.8125,11.046875,1.0052,1.0052,3881.67,364185,1,0,0,0,0,0,0,0,10.820627,10.925781,0.105154,0.67,106.44185520029127,29.499421066333746
1679,284393680,2272,1690354776.3600001,1,0,0,0.0,29.496824544270837,106.44583984375,317.397,-3.742,10.153,0.149,0.113,-0.89,4.49,0.028997852377806,-0.705947716507994,7.63143480508357,0.293,1.505,9.424,61,150,90,664,752,835,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004538,0.006371,0.678834,0.734249,10.828125,11.046875,10.828125,11.046875,1.0052,1.0052,3881.68,364186,1,0,0,0,0,0,0,0,10.820627,10.9375,0.116873,0.68,106.44185520034112,29.499420252883983
1680,284393690,2272,1690354776.38,1,0,0,0.0,29.496824544270837,106.44584038628471,317.399,-3.742,10.153,0.149,0.115,-0.902,4.568,0.258980819512138,-1.242907948469456,7.747426214594798,0.287,1.438,9.821,61,150,91,664,752,835,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.0046,0.006463,0.678337,0.734707,10.828125,11.046875,10.828125,11.046875,1.0052,1.0052,3881.69,364187,1,0,0,0,0,0,0,0,10.820627,10.9375,0.116873,0.69,106.44185574382705,29.49942025390588
1681,284393700,2272,1690354776.4,1,0,0,0.0,29.496824544270837,106.44583930121529,317.4,-3.742,10.153,0.149,0.111,-0.908,4.644,-0.210984374197149,-0.519961490912404,7.694430139559495,0.373,1.366,9.895,61,151,91,664,752,835,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004649,0.006481,0.677843,0.735162,10.828125,11.046875,10.828125,11.046875,1.0052,1.0052,3881.7,364188,1,0,0,0,0,0,0,0,10.820627,10.9375,0.116873,0.7,106.44185465685523,29.4994202518621
1682,284393710,2272,1690354776.42,1,0,0,0.0,29.496824544270837,106.44584445529514,317.402,-3.742,10.153,0.149,0.115,-0.906,4.722,0.519961490912401,0.200985114756524,7.745426362706673,0.237,1.399,9.549,61,151,90,664,752,835,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004608,0.006496,0.677346,0.73562,10.8125,11.046875,10.8125,11.078125,1.0052,1.0052,3881.71,364189,1,0,0,0,0,0,0,0,10.820627,10.9375,0.116873,0.71,106.44185981997194,29.499420261570442
1683,284393720,2272,1690354776.44,1,0,0,0.0,29.496824815538197,106.44584445529514,317.404,-3.742,10.153,0.149,0.119,-0.912,4.798,0.464965563988974,-0.636952826367695,7.646433694244504,0.298,1.487,9.664,61,152,91,664,752,835,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.00462,0.006562,0.676855,0.736072,10.8125,11.046875,10.8125,11.078125,1.0052,1.0052,3881.72,364190,1,0,0,0,0,0,0,0,10.820627,10.9375,0.116873,0.72,106.44185981995531,29.499420532720364
1684,284393730,2272,1690354776.46,1,0,0,0.0,29.496824815538197,106.44584445529514,317.405,-3.742,10.153,0.149,0.121,-0.921,4.878,0.374972229023366,-0.829938533571721,7.922413254805702,0.311,1.664,9.942,61,152,91,664,752,835,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.00465,0.006634,0.676346,0.736539,10.828125,11.03125,10.828125,11.078125,1.0052,1.0052,3881.73,364191,1,0,0,0,0,0,0,0,10.820627,10.941406,0.120779,0.73,106.44185981995531,29.499420532720364
1685,284393740,2272,1690354776.48,1,0,0,0.0,29.496824815538197,106.44584499782987,317.407,-3.742,10.153,0.149,0.119,-0.928,4.956,-0.08599363118936,-0.677949790074249,7.823420586343533,0.313,1.636,9.847,61,152,91,664,752,835,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.0047,0.00667,0.675842,0.737,10.828125,11.03125,10.828125,11.078125,1.0052,1.0052,3881.74,364192,1,0,0,0,0,0,0,0,10.820627,10.941406,0.120779,0.74,106.44186036344135,29.499420533742352
1686,284393750,2272,1690354776.5,1,0,0,0.0,29.496825086805558,106.44584499782987,317.408,-3.742,10.153,0.149,0.114,-0.934,5.033,-0.432967933778983,-0.558958602730834,7.773424289140418,0.381,1.548,9.947,61,153,91,664,752,835,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004766,0.006677,0.675342,0.737458,10.828125,11.03125,10.828125,11.078125,1.0052,1.0052,3881.75,364193,1,0,0,0,0,0,0,0,10.820627,10.941406,0.120779,0.75,106.44186036342474,29.49942080489227
1687,284393760,2272,1690354776.52,1,0,0,0.0,29.496825086805558,106.44585015190972,317.41,-3.742,10.153,0.149,0.108,-0.937,5.111,-0.476964675317725,-0.292978301610259,7.795422659909788,0.343,1.391,9.796,61,153,91,664,752,835,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004818,0.006665,0.674841,0.737917,10.828125,11.046875,10.828125,11.09375,1.0052,1.0052,3881.76,364194,1,0,0,0,0,0,0,0,10.820627,10.949219,0.128592,0.76,106.44186552654268,29.49942081460173
1688,284393770,2272,1690354776.54,1,0,0,0.0,29.496825086805558,106.44585015190972,317.412,-4.006,10.758,0.036,0.11,-0.939,5.19,0.334975191260873,-0.216983929861523,7.821420734455409,0.306,1.428,9.631,61,154,91,658,743,837,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004814,0.006695,0.674337,0.738377,10.828125,11.046875,10.828125,11.09375,1.0052,1.0052,3881.77,364195,1,0,0,0,0,0,0,0,11.47966,10.949219,0.530442,0.77,106.44186552654268,29.49942081460173
1689,284393780,2272,1690354776.56,1,0,0,0.0,29.496825086805558,106.44584933810764,317.413,-4.006,10.758,0.036,0.105,-0.943,5.268,-0.290978449722134,-0.419968896506173,7.879416439211024,0.192,1.591,9.929,61,154,92,658,743,837,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004863,0.006702,0.673829,0.73884,10.828125,11.046875,10.828125,11.09375,1.0052,1.0052,3881.78,364196,1,0,0,0,0,0,0,0,11.47966,10.949219,0.530442,0.78,106.44186471131346,29.49942081306859
1690,284393790,2272,1690354776.58,1,0,0,0.0,29.496824544270837,106.44584933810764,317.415,-4.006,10.758,0.036,0.106,-0.945,5.348,0.221983559581832,-0.170987336434657,7.940411921798824,0.402,1.666,9.657,61,155,92,658,743,837,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004863,0.006723,0.673317,0.739307,10.8125,11.046875,10.8125,11.09375,1.0052,1.0052,3881.79,364197,1,0,0,0,0,0,0,0,11.47966,10.941406,0.538254,0.79,106.4418647113467,29.49942027076875
1691,284393800,2272,1690354776.6,1,0,0,0.0,29.496824544270837,106.44585449218748,317.417,-4.006,10.758,0.036,0.101,-0.956,5.427,-0.378971932799618,-1.021924314831685,7.893415402427896,0.342,1.71,10.123,62,155,92,658,743,837,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004953,0.006764,0.672807,0.73977,10.8125,11.046875,10.8125,11.09375,1.0052,1.0052,3881.8,364198,1,0,0,0,0,0,0,0,11.47966,10.941406,0.538254,0.8,106.44186987446558,29.499420280479058
1692,284393810,2272,1690354776.62,1,0,0,0.0,29.496824815538197,106.44585476345486,317.418,-4.006,10.758,0.036,0.096,-0.97,5.506,-0.367972747414933,-1.376898024973806,7.930412662358202,0.417,1.33,10.023,61,155,92,658,743,837,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.005062,0.006828,0.672295,0.740234,10.84375,11.046875,10.84375,11.09375,1.0052,1.0052,3881.81,364199,1,0,0,0,0,0,0,0,11.47966,10.957031,0.522629,0.81,106.44187014619212,29.499420552140073
1693,284393820,2272,1690354776.6399999,1,0,0,0.0,29.496824815538197,106.44585476345486,317.42,-4.006,10.758,0.036,0.1,-0.98,5.586,0.466965415877099,-1.032923500216371,8.022405849211934,0.329,1.281,10.122,61,156,92,658,743,837,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.005097,0.006919,0.671776,0.740704,10.84375,11.046875,10.84375,11.09375,1.0052,1.0052,3881.82,364200,1,0,0,0,0,0,0,0,11.47966,10.957031,0.522629,0.82,106.44187014619212,29.499420552140073
